Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Login and Request a Meeting,Chrome 61.0.3163.100,Login and Request a meeting in Request Meeting Module,2017-10-12 14:02:00,2017-10-12 14:03:11,1m - 10.787s,FAILED
,,,,,,
Test Cases/Request A Meeting/Login and Request for a Meeting,Chrome 61.0.3163.100,Login with correct sign up credentials and Request for a meeting,2017-10-12 14:02:01,2017-10-12 14:03:11,1m - 9.928s,FAILED
openBrowser,Chrome 61.0.3163.100,,2017-10-12 14:02:02,2017-10-12 14:02:25,22.419s,PASSED
navigateToUrl,Chrome 61.0.3163.100,,2017-10-12 14:02:25,2017-10-12 14:02:36,10.979s,PASSED
maximizeWindow,Chrome 61.0.3163.100,,2017-10-12 14:02:36,2017-10-12 14:02:37,1.457s,PASSED
acceptAlert,Chrome 61.0.3163.100,,2017-10-12 14:02:37,2017-10-12 14:02:39,1.932s,FAILED
click,Chrome 61.0.3163.100,,2017-10-12 14:02:39,2017-10-12 14:02:40,1.101s,PASSED
delay,Chrome 61.0.3163.100,,2017-10-12 14:02:40,2017-10-12 14:02:45,5.055s,PASSED
selectOptionByValue,Chrome 61.0.3163.100,,2017-10-12 14:02:45,2017-10-12 14:02:46,1.210s,PASSED
setText,Chrome 61.0.3163.100,,2017-10-12 14:02:46,2017-10-12 14:02:48,1.426s,PASSED
setText,Chrome 61.0.3163.100,,2017-10-12 14:02:48,2017-10-12 14:02:48,0.543s,PASSED
click,Chrome 61.0.3163.100,,2017-10-12 14:02:48,2017-10-12 14:02:49,0.609s,PASSED
delay,Chrome 61.0.3163.100,,2017-10-12 14:02:49,2017-10-12 14:02:54,5.005s,PASSED
setText,Chrome 61.0.3163.100,,2017-10-12 14:02:54,2017-10-12 14:02:55,1.066s,PASSED
setText,Chrome 61.0.3163.100,,2017-10-12 14:02:55,2017-10-12 14:02:56,1.151s,PASSED
setText,Chrome 61.0.3163.100,,2017-10-12 14:02:56,2017-10-12 14:02:57,1.025s,PASSED
setText,Chrome 61.0.3163.100,,2017-10-12 14:02:57,2017-10-12 14:02:58,0.720s,PASSED
setText,Chrome 61.0.3163.100,,2017-10-12 14:02:58,2017-10-12 14:02:59,0.955s,PASSED
delay,Chrome 61.0.3163.100,,2017-10-12 14:02:59,2017-10-12 14:03:04,5.005s,PASSED
click,Chrome 61.0.3163.100,,2017-10-12 14:03:04,2017-10-12 14:03:05,1.064s,PASSED
closeBrowser,Chrome 61.0.3163.100,,2017-10-12 14:03:05,2017-10-12 14:03:11,5.761s,PASSED
