Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Edit Event,Chrome 61.0.3163.100,Edit Event in Calendar Management Module,2017-10-16 13:19:34,2017-10-16 13:20:22,47.611s,PASSED
,,,,,,
Test Cases/Calendar Management/Update Event,Chrome 61.0.3163.100,Update Event in Calendar Management,2017-10-16 13:19:35,2017-10-16 13:20:22,46.650s,PASSED
callTestCase,Chrome 61.0.3163.100,,2017-10-16 13:19:36,2017-10-16 13:19:59,23.450s,PASSED
maximizeWindow,Chrome 61.0.3163.100,,2017-10-16 13:19:59,2017-10-16 13:19:59,0.030s,PASSED
click,Chrome 61.0.3163.100,,2017-10-16 13:19:59,2017-10-16 13:20:00,0.764s,PASSED
click,Chrome 61.0.3163.100,,2017-10-16 13:20:00,2017-10-16 13:20:01,0.541s,PASSED
click,Chrome 61.0.3163.100,,2017-10-16 13:20:01,2017-10-16 13:20:06,5.001s,PASSED
click,Chrome 61.0.3163.100,,2017-10-16 13:20:06,2017-10-16 13:20:07,1.070s,PASSED
setText,Chrome 61.0.3163.100,,2017-10-16 13:20:07,2017-10-16 13:20:09,1.769s,PASSED
setText,Chrome 61.0.3163.100,,2017-10-16 13:20:09,2017-10-16 13:20:10,1.157s,PASSED
setText,Chrome 61.0.3163.100,,2017-10-16 13:20:10,2017-10-16 13:20:10,0.675s,PASSED
setText,Chrome 61.0.3163.100,,2017-10-16 13:20:10,2017-10-16 13:20:11,0.782s,PASSED
setText,Chrome 61.0.3163.100,,2017-10-16 13:20:11,2017-10-16 13:20:12,0.497s,PASSED
selectOptionByValue,Chrome 61.0.3163.100,,2017-10-16 13:20:12,2017-10-16 13:20:12,0.470s,PASSED
setText,Chrome 61.0.3163.100,,2017-10-16 13:20:12,2017-10-16 13:20:13,0.627s,PASSED
delay,Chrome 61.0.3163.100,,2017-10-16 13:20:13,2017-10-16 13:20:18,5.011s,PASSED
click,Chrome 61.0.3163.100,,2017-10-16 13:20:18,2017-10-16 13:20:19,1.191s,PASSED
closeBrowser,Chrome 61.0.3163.100,,2017-10-16 13:20:19,2017-10-16 13:20:21,2.496s,PASSED
