Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Add Event,Chrome 61.0.3163.100,Add Event in the Calendar Management Module,2017-11-03 14:11:08,2017-11-03 14:13:40,2m - 31.532s,FAILED
,,,,,,
Test Cases/Calendar Management/Add new Event,Chrome 61.0.3163.100,Add new Event,2017-11-03 14:11:09,2017-11-03 14:13:40,2m - 30.748s,FAILED
callTestCase,Chrome 61.0.3163.100,,2017-11-03 14:11:10,2017-11-03 14:12:29,1m - 19.025s,PASSED
callTestCase,Chrome 61.0.3163.100,,2017-11-03 14:12:29,2017-11-03 14:12:50,20.649s,PASSED
click,Chrome 61.0.3163.100,,2017-11-03 14:12:50,2017-11-03 14:12:51,1.529s,PASSED
setText,Chrome 61.0.3163.100,,2017-11-03 14:12:51,2017-11-03 14:12:52,1.272s,PASSED
setText,Chrome 61.0.3163.100,,2017-11-03 14:12:52,2017-11-03 14:12:53,0.850s,PASSED
setText,Chrome 61.0.3163.100,,2017-11-03 14:12:53,2017-11-03 14:12:54,0.611s,PASSED
setText,Chrome 61.0.3163.100,,2017-11-03 14:12:54,2017-11-03 14:12:55,0.631s,PASSED
setText,Chrome 61.0.3163.100,,2017-11-03 14:12:55,2017-11-03 14:12:55,0.635s,PASSED
selectOptionByValue,Chrome 61.0.3163.100,,2017-11-03 14:12:55,2017-11-03 14:12:55,0.330s,PASSED
setText,Chrome 61.0.3163.100,,2017-11-03 14:12:55,2017-11-03 14:12:56,0.706s,PASSED
click,Chrome 61.0.3163.100,,2017-11-03 14:12:56,2017-11-03 14:12:57,0.340s,PASSED
delay,Chrome 61.0.3163.100,,2017-11-03 14:12:57,2017-11-03 14:13:00,3.017s,PASSED
verifyElementPresent,Chrome 61.0.3163.100,,2017-11-03 14:13:00,2017-11-03 14:13:34,33.968s,FAILED
delay,Chrome 61.0.3163.100,,2017-11-03 14:13:34,2017-11-03 14:13:37,3.005s,PASSED
closeBrowser,Chrome 61.0.3163.100,,2017-11-03 14:13:37,2017-11-03 14:13:40,3.145s,PASSED
