Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Add Visitor,Chrome 61.0.3163.100,Add new Visitor in Security Management Module,2017-11-06 10:42:30,2017-11-06 10:45:23,2m - 53.872s,FAILED
,,,,,,
Test Cases/Security Management/Add new Visitor in Security Management Module,Chrome 61.0.3163.100,Add new Visitor in Security Management Module,2017-11-06 10:42:30,2017-11-06 10:45:23,2m - 53.099s,FAILED
callTestCase,Chrome 61.0.3163.100,,2017-11-06 10:42:31,2017-11-06 10:43:53,1m - 21.976s,PASSED
maximizeWindow,Chrome 61.0.3163.100,,2017-11-06 10:43:53,2017-11-06 10:43:53,0.023s,PASSED
delay,Chrome 61.0.3163.100,,2017-11-06 10:43:53,2017-11-06 10:43:56,3.024s,PASSED
callTestCase,Chrome 61.0.3163.100,,2017-11-06 10:43:56,2017-11-06 10:44:07,10.253s,PASSED
click,Chrome 61.0.3163.100,,2017-11-06 10:44:07,2017-11-06 10:44:08,1.790s,PASSED
setText,Chrome 61.0.3163.100,,2017-11-06 10:44:08,2017-11-06 10:44:11,2.438s,PASSED
setText,Chrome 61.0.3163.100,,2017-11-06 10:44:11,2017-11-06 10:44:13,2.486s,PASSED
setText,Chrome 61.0.3163.100,,2017-11-06 10:44:13,2017-11-06 10:44:15,1.220s,PASSED
setText,Chrome 61.0.3163.100,,2017-11-06 10:44:15,2017-11-06 10:44:15,0.767s,PASSED
delay,Chrome 61.0.3163.100,,2017-11-06 10:44:15,2017-11-06 10:44:20,5.003s,PASSED
click,Chrome 61.0.3163.100,,2017-11-06 10:44:20,2017-11-06 10:44:21,1.057s,PASSED
delay,Chrome 61.0.3163.100,,2017-11-06 10:44:21,2017-11-06 10:44:24,3.004s,PASSED
verifyElementPresent,Chrome 61.0.3163.100,,2017-11-06 10:44:24,2017-11-06 10:45:18,53.773s,FAILED
closeBrowser,Chrome 61.0.3163.100,,2017-11-06 10:45:18,2017-11-06 10:45:23,5.090s,PASSED
