Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Add Event,Chrome 61.0.3163.100,Add Event in the Calendar Management Module,2017-11-06 09:29:17,2017-11-06 09:31:30,2m - 12.599s,FAILED
,,,,,,
Test Cases/Calendar Management/Add new Event,Chrome 61.0.3163.100,Add new Event,2017-11-06 09:29:20,2017-11-06 09:31:29,2m - 9.310s,FAILED
callTestCase,Chrome 61.0.3163.100,,2017-11-06 09:29:22,2017-11-06 09:30:15,52.607s,PASSED
callTestCase,Chrome 61.0.3163.100,,2017-11-06 09:30:15,2017-11-06 09:30:27,12.271s,PASSED
click,Chrome 61.0.3163.100,,2017-11-06 09:30:27,2017-11-06 09:30:28,1.237s,PASSED
setText,Chrome 61.0.3163.100,,2017-11-06 09:30:28,2017-11-06 09:30:31,2.439s,PASSED
setText,Chrome 61.0.3163.100,,2017-11-06 09:30:31,2017-11-06 09:30:33,2.619s,PASSED
setText,Chrome 61.0.3163.100,,2017-11-06 09:30:33,2017-11-06 09:30:34,1.008s,PASSED
setText,Chrome 61.0.3163.100,,2017-11-06 09:30:34,2017-11-06 09:30:35,0.854s,PASSED
setText,Chrome 61.0.3163.100,,2017-11-06 09:30:35,2017-11-06 09:30:36,0.623s,PASSED
selectOptionByValue,Chrome 61.0.3163.100,,2017-11-06 09:30:36,2017-11-06 09:30:36,0.289s,PASSED
setText,Chrome 61.0.3163.100,,2017-11-06 09:30:36,2017-11-06 09:30:37,0.676s,PASSED
click,Chrome 61.0.3163.100,,2017-11-06 09:30:37,2017-11-06 09:30:37,0.353s,PASSED
delay,Chrome 61.0.3163.100,,2017-11-06 09:30:37,2017-11-06 09:30:40,3.013s,PASSED
verifyElementPresent,Chrome 61.0.3163.100,,2017-11-06 09:30:40,2017-11-06 09:31:19,39.248s,FAILED
delay,Chrome 61.0.3163.100,,2017-11-06 09:31:19,2017-11-06 09:31:22,3.006s,PASSED
closeBrowser,Chrome 61.0.3163.100,,2017-11-06 09:31:22,2017-11-06 09:31:29,6.741s,PASSED
