Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Add new Event,Chrome 61.0.3163.100,Adding new Event in the Calendar Module,2017-10-06 14:19:09,2017-10-06 14:19:53,44.059s,FAILED
,,,,,,
Test Cases/Login Test case,Chrome 61.0.3163.100,Login with Valid credentials,2017-10-06 14:19:10,2017-10-06 14:19:35,25.083s,PASSED
openBrowser,Chrome 61.0.3163.100,,2017-10-06 14:19:11,2017-10-06 14:19:18,6.624s,PASSED
navigateToUrl,Chrome 61.0.3163.100,,2017-10-06 14:19:18,2017-10-06 14:19:26,7.683s,PASSED
click,Chrome 61.0.3163.100,,2017-10-06 14:19:26,2017-10-06 14:19:29,3.420s,PASSED
setText,Chrome 61.0.3163.100,,2017-10-06 14:19:29,2017-10-06 14:19:31,1.487s,PASSED
setText,Chrome 61.0.3163.100,,2017-10-06 14:19:31,2017-10-06 14:19:31,0.649s,PASSED
click,Chrome 61.0.3163.100,,2017-10-06 14:19:31,2017-10-06 14:19:35,3.956s,PASSED
,,,,,,
Test Cases/Add New Event,Chrome 61.0.3163.100,Add new Event in Calendar Management Module,2017-10-06 14:19:35,2017-10-06 14:19:51,15.327s,FAILED
click,Chrome 61.0.3163.100,,2017-10-06 14:19:36,2017-10-06 14:19:37,0.730s,PASSED
click,Chrome 61.0.3163.100,,2017-10-06 14:19:37,2017-10-06 14:19:38,0.565s,PASSED
click,Chrome 61.0.3163.100,,2017-10-06 14:19:38,2017-10-06 14:19:42,4.716s,PASSED
click,Chrome 61.0.3163.100,,2017-10-06 14:19:42,2017-10-06 14:19:45,2.476s,PASSED
setText,Chrome 61.0.3163.100,,2017-10-06 14:19:45,2017-10-06 14:19:46,1.302s,PASSED
setText,Chrome 61.0.3163.100,,2017-10-06 14:19:46,2017-10-06 14:19:47,1.307s,PASSED
setText,Chrome 61.0.3163.100,,2017-10-06 14:19:47,2017-10-06 14:19:48,0.819s,PASSED
setText,Chrome 61.0.3163.100,,2017-10-06 14:19:48,2017-10-06 14:19:49,0.951s,PASSED
setText,Chrome 61.0.3163.100,,2017-10-06 14:19:49,2017-10-06 14:19:50,0.554s,PASSED
selectOptionByLabel,Chrome 61.0.3163.100,,2017-10-06 14:19:50,2017-10-06 14:19:51,0.820s,FAILED
