Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Edit Profile,Chrome 61.0.3163.100,,2017-10-09 09:11:49,2017-10-09 09:12:38,48.996s,FAILED
,,,,,,
Test Cases/User Management/Edit Profile/Edit Profile,Chrome 61.0.3163.100,,2017-10-09 09:11:50,2017-10-09 09:12:38,48.462s,FAILED
openBrowser,Chrome 61.0.3163.100,,2017-10-09 09:11:51,2017-10-09 09:11:55,3.912s,PASSED
navigateToUrl,Chrome 61.0.3163.100,,2017-10-09 09:11:55,2017-10-09 09:12:02,7.032s,PASSED
click,Chrome 61.0.3163.100,,2017-10-09 09:12:02,2017-10-09 09:12:04,1.942s,PASSED
setText,Chrome 61.0.3163.100,,2017-10-09 09:12:04,2017-10-09 09:12:04,0.338s,PASSED
setText,Chrome 61.0.3163.100,,2017-10-09 09:12:04,2017-10-09 09:12:04,0.244s,PASSED
click,Chrome 61.0.3163.100,,2017-10-09 09:12:04,2017-10-09 09:12:08,3.384s,PASSED
click,Chrome 61.0.3163.100,,2017-10-09 09:12:08,2017-10-09 09:12:08,0.168s,PASSED
click,Chrome 61.0.3163.100,,2017-10-09 09:12:08,2017-10-09 09:12:09,0.704s,PASSED
click,Chrome 61.0.3163.100,,2017-10-09 09:12:09,2017-10-09 09:12:10,1.197s,PASSED
maximizeWindow,Chrome 61.0.3163.100,,2017-10-09 09:12:10,2017-10-09 09:12:11,1.172s,PASSED
click,Chrome 61.0.3163.100,,2017-10-09 09:12:11,2017-10-09 09:12:11,0.270s,PASSED
delay,Chrome 61.0.3163.100,,2017-10-09 09:12:11,2017-10-09 09:12:15,4.048s,PASSED
setText,Chrome 61.0.3163.100,,2017-10-09 09:12:15,2017-10-09 09:12:16,0.356s,PASSED
click,Chrome 61.0.3163.100,,2017-10-09 09:12:16,2017-10-09 09:12:37,21.327s,FAILED
verifyElementPresent,Chrome 61.0.3163.100,,2017-10-09 09:12:37,2017-10-09 09:12:37,0.059s,FAILED
closeBrowser,Chrome 61.0.3163.100,,2017-10-09 09:12:37,2017-10-09 09:12:38,1.346s,PASSED
