Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Add New User,Chrome 61.0.3163.100,,2017-10-06 10:38:47,2017-10-06 10:39:20,33.458s,FAILED
,,,,,,
Test Cases/User Management/Add New User/New User,Chrome 61.0.3163.100,,2017-10-06 10:38:47,2017-10-06 10:39:20,32.958s,FAILED
openBrowser,Chrome 61.0.3163.100,,2017-10-06 10:38:48,2017-10-06 10:38:52,3.747s,PASSED
navigateToUrl,Chrome 61.0.3163.100,,2017-10-06 10:38:52,2017-10-06 10:38:57,4.932s,PASSED
click,Chrome 61.0.3163.100,,2017-10-06 10:38:57,2017-10-06 10:38:59,1.994s,PASSED
setText,Chrome 61.0.3163.100,,2017-10-06 10:38:59,2017-10-06 10:38:59,0.348s,PASSED
setText,Chrome 61.0.3163.100,,2017-10-06 10:38:59,2017-10-06 10:39:00,0.219s,PASSED
click,Chrome 61.0.3163.100,,2017-10-06 10:39:00,2017-10-06 10:39:02,2.007s,PASSED
click,Chrome 61.0.3163.100,,2017-10-06 10:39:02,2017-10-06 10:39:02,0.154s,PASSED
click,Chrome 61.0.3163.100,,2017-10-06 10:39:02,2017-10-06 10:39:02,0.695s,PASSED
click,Chrome 61.0.3163.100,,2017-10-06 10:39:02,2017-10-06 10:39:03,0.913s,PASSED
maximizeWindow,Chrome 61.0.3163.100,,2017-10-06 10:39:03,2017-10-06 10:39:05,1.178s,PASSED
click,Chrome 61.0.3163.100,,2017-10-06 10:39:05,2017-10-06 10:39:05,0.153s,PASSED
delay,Chrome 61.0.3163.100,,2017-10-06 10:39:05,2017-10-06 10:39:10,5.042s,PASSED
setText,Chrome 61.0.3163.100,,2017-10-06 10:39:10,2017-10-06 10:39:10,0.245s,PASSED
setText,Chrome 61.0.3163.100,,2017-10-06 10:39:10,2017-10-06 10:39:10,0.281s,PASSED
setText,Chrome 61.0.3163.100,,2017-10-06 10:39:10,2017-10-06 10:39:11,0.304s,PASSED
selectOptionByValue,Chrome 61.0.3163.100,,2017-10-06 10:39:11,2017-10-06 10:39:11,0.324s,PASSED
setText,Chrome 61.0.3163.100,,2017-10-06 10:39:11,2017-10-06 10:39:11,0.502s,PASSED
click,Chrome 61.0.3163.100,,2017-10-06 10:39:11,2017-10-06 10:39:12,1.087s,PASSED
click,Chrome 61.0.3163.100,,2017-10-06 10:39:12,2017-10-06 10:39:13,0.211s,PASSED
setText,Chrome 61.0.3163.100,,2017-10-06 10:39:13,2017-10-06 10:39:13,0.323s,PASSED
click,Chrome 61.0.3163.100,,2017-10-06 10:39:13,2017-10-06 10:39:13,0.155s,PASSED
click,Chrome 61.0.3163.100,,2017-10-06 10:39:13,2017-10-06 10:39:13,0.200s,PASSED
click,Chrome 61.0.3163.100,,2017-10-06 10:39:13,2017-10-06 10:39:14,0.216s,PASSED
verifyElementPresent,Chrome 61.0.3163.100,,2017-10-06 10:39:14,2017-10-06 10:39:19,5.362s,FAILED
closeBrowser,Chrome 61.0.3163.100,,2017-10-06 10:39:19,2017-10-06 10:39:20,1.422s,PASSED
