Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Add New User,Chrome 61.0.3163.100,,2017-10-06 11:21:31,2017-10-06 11:22:13,42.605s,FAILED
,,,,,,
Test Cases/User Management/Add New User/New User,Chrome 61.0.3163.100,,2017-10-06 11:21:31,2017-10-06 11:22:13,42.088s,FAILED
openBrowser,Chrome 61.0.3163.100,,2017-10-06 11:21:32,2017-10-06 11:21:36,3.921s,PASSED
navigateToUrl,Chrome 61.0.3163.100,,2017-10-06 11:21:36,2017-10-06 11:21:47,10.645s,PASSED
click,Chrome 61.0.3163.100,,2017-10-06 11:21:47,2017-10-06 11:21:49,2.430s,PASSED
setText,Chrome 61.0.3163.100,,2017-10-06 11:21:49,2017-10-06 11:21:50,0.351s,PASSED
setText,Chrome 61.0.3163.100,,2017-10-06 11:21:50,2017-10-06 11:21:50,0.229s,PASSED
click,Chrome 61.0.3163.100,,2017-10-06 11:21:50,2017-10-06 11:21:53,2.853s,PASSED
click,Chrome 61.0.3163.100,,2017-10-06 11:21:53,2017-10-06 11:21:53,0.158s,PASSED
click,Chrome 61.0.3163.100,,2017-10-06 11:21:53,2017-10-06 11:21:53,0.709s,PASSED
click,Chrome 61.0.3163.100,,2017-10-06 11:21:53,2017-10-06 11:21:55,1.074s,PASSED
maximizeWindow,Chrome 61.0.3163.100,,2017-10-06 11:21:55,2017-10-06 11:21:56,1.216s,PASSED
click,Chrome 61.0.3163.100,,2017-10-06 11:21:56,2017-10-06 11:21:56,0.154s,PASSED
delay,Chrome 61.0.3163.100,,2017-10-06 11:21:56,2017-10-06 11:22:01,5.044s,PASSED
setText,Chrome 61.0.3163.100,,2017-10-06 11:22:01,2017-10-06 11:22:01,0.302s,PASSED
setText,Chrome 61.0.3163.100,,2017-10-06 11:22:01,2017-10-06 11:22:02,0.288s,PASSED
setText,Chrome 61.0.3163.100,,2017-10-06 11:22:02,2017-10-06 11:22:02,0.286s,PASSED
selectOptionByValue,Chrome 61.0.3163.100,,2017-10-06 11:22:02,2017-10-06 11:22:02,0.336s,PASSED
setText,Chrome 61.0.3163.100,,2017-10-06 11:22:02,2017-10-06 11:22:03,0.538s,PASSED
click,Chrome 61.0.3163.100,,2017-10-06 11:22:03,2017-10-06 11:22:04,1.086s,PASSED
click,Chrome 61.0.3163.100,,2017-10-06 11:22:04,2017-10-06 11:22:04,0.216s,PASSED
setText,Chrome 61.0.3163.100,,2017-10-06 11:22:04,2017-10-06 11:22:04,0.308s,PASSED
click,Chrome 61.0.3163.100,,2017-10-06 11:22:04,2017-10-06 11:22:04,0.158s,PASSED
click,Chrome 61.0.3163.100,,2017-10-06 11:22:04,2017-10-06 11:22:05,0.189s,PASSED
click,Chrome 61.0.3163.100,,2017-10-06 11:22:05,2017-10-06 11:22:05,0.221s,PASSED
verifyElementPresent,Chrome 61.0.3163.100,,2017-10-06 11:22:05,2017-10-06 11:22:12,6.905s,FAILED
closeBrowser,Chrome 61.0.3163.100,,2017-10-06 11:22:12,2017-10-06 11:22:13,1.453s,PASSED
