Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Edit Profile,Chrome 61.0.3163.100,,2017-10-11 12:27:04,2017-10-11 12:27:38,33.693s,PASSED
,,,,,,
Test Cases/User Management/Profile Module/Edit Profile,Chrome 61.0.3163.100,,2017-10-11 12:27:04,2017-10-11 12:27:38,33.046s,PASSED
callTestCase,Chrome 61.0.3163.100,,2017-10-11 12:27:06,2017-10-11 12:27:21,15.595s,PASSED
click,Chrome 61.0.3163.100,,2017-10-11 12:27:21,2017-10-11 12:27:21,0.165s,PASSED
click,Chrome 61.0.3163.100,,2017-10-11 12:27:21,2017-10-11 12:27:22,0.715s,PASSED
click,Chrome 61.0.3163.100,,2017-10-11 12:27:22,2017-10-11 12:27:23,0.993s,PASSED
maximizeWindow,Chrome 61.0.3163.100,,2017-10-11 12:27:23,2017-10-11 12:27:24,1.159s,PASSED
scrollToElement,Chrome 61.0.3163.100,,2017-10-11 12:27:24,2017-10-11 12:27:25,0.262s,PASSED
delay,Chrome 61.0.3163.100,,2017-10-11 12:27:25,2017-10-11 12:27:30,5.019s,PASSED
click,Chrome 61.0.3163.100,,2017-10-11 12:27:30,2017-10-11 12:27:30,0.283s,PASSED
delay,Chrome 61.0.3163.100,,2017-10-11 12:27:30,2017-10-11 12:27:35,5.005s,PASSED
setText,Chrome 61.0.3163.100,,2017-10-11 12:27:35,2017-10-11 12:27:35,0.352s,PASSED
click,Chrome 61.0.3163.100,,2017-10-11 12:27:35,2017-10-11 12:27:35,0.195s,PASSED
verifyElementPresent,Chrome 61.0.3163.100,,2017-10-11 12:27:35,2017-10-11 12:27:36,0.642s,PASSED
closeBrowser,Chrome 61.0.3163.100,,2017-10-11 12:27:36,2017-10-11 12:27:38,1.389s,PASSED
