Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
User Login,Firefox 39.0,,2017-10-03 11:33:25,2017-10-03 11:33:46,21.145s,PASSED
,,,,,,
Test Cases/User Login Page/Login,Firefox 39.0,,2017-10-03 11:33:26,2017-10-03 11:33:46,20.580s,PASSED
openBrowser,Firefox 39.0,,2017-10-03 11:33:27,2017-10-03 11:33:36,9.247s,PASSED
navigateToUrl,Firefox 39.0,,2017-10-03 11:33:36,2017-10-03 11:33:41,5.303s,PASSED
click,Firefox 39.0,,2017-10-03 11:33:41,2017-10-03 11:33:42,0.768s,PASSED
setText,Firefox 39.0,,2017-10-03 11:33:42,2017-10-03 11:33:45,2.903s,PASSED
setText,Firefox 39.0,,2017-10-03 11:33:45,2017-10-03 11:33:45,0.177s,PASSED
click,Firefox 39.0,,2017-10-03 11:33:45,2017-10-03 11:33:45,0.185s,PASSED
closeBrowser,Firefox 39.0,,2017-10-03 11:33:45,2017-10-03 11:33:46,0.849s,PASSED
