Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Add Department,Chrome 61.0.3163.100,,2017-10-09 12:21:43,2017-10-09 12:22:19,35.866s,PASSED
,,,,,,
Test Cases/User Management/Add Department/Add Department,Chrome 61.0.3163.100,,2017-10-09 12:21:44,2017-10-09 12:22:19,35.330s,PASSED
openBrowser,Chrome 61.0.3163.100,,2017-10-09 12:21:45,2017-10-09 12:21:48,3.897s,PASSED
navigateToUrl,Chrome 61.0.3163.100,,2017-10-09 12:21:48,2017-10-09 12:21:59,10.521s,PASSED
click,Chrome 61.0.3163.100,,2017-10-09 12:21:59,2017-10-09 12:22:01,2.551s,PASSED
setText,Chrome 61.0.3163.100,,2017-10-09 12:22:01,2017-10-09 12:22:02,0.363s,PASSED
setText,Chrome 61.0.3163.100,,2017-10-09 12:22:02,2017-10-09 12:22:02,0.235s,PASSED
click,Chrome 61.0.3163.100,,2017-10-09 12:22:02,2017-10-09 12:22:06,3.961s,PASSED
click,Chrome 61.0.3163.100,,2017-10-09 12:22:06,2017-10-09 12:22:06,0.161s,PASSED
click,Chrome 61.0.3163.100,,2017-10-09 12:22:06,2017-10-09 12:22:07,0.716s,PASSED
click,Chrome 61.0.3163.100,,2017-10-09 12:22:07,2017-10-09 12:22:09,2.089s,PASSED
maximizeWindow,Chrome 61.0.3163.100,,2017-10-09 12:22:09,2017-10-09 12:22:10,1.186s,PASSED
click,Chrome 61.0.3163.100,,2017-10-09 12:22:10,2017-10-09 12:22:10,0.232s,PASSED
delay,Chrome 61.0.3163.100,,2017-10-09 12:22:10,2017-10-09 12:22:15,5.055s,PASSED
click,Chrome 61.0.3163.100,,2017-10-09 12:22:15,2017-10-09 12:22:16,0.175s,PASSED
setText,Chrome 61.0.3163.100,,2017-10-09 12:22:16,2017-10-09 12:22:16,0.399s,PASSED
click,Chrome 61.0.3163.100,,2017-10-09 12:22:16,2017-10-09 12:22:16,0.296s,PASSED
verifyElementPresent,Chrome 61.0.3163.100,,2017-10-09 12:22:16,2017-10-09 12:22:17,1.033s,PASSED
closeBrowser,Chrome 61.0.3163.100,,2017-10-09 12:22:17,2017-10-09 12:22:19,1.485s,PASSED
