Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Leave a Message,Chrome 61.0.3163.100,,2017-10-03 14:15:41,2017-10-03 14:16:25,43.768s,FAILED
,,,,,,
Test Cases/Login Test case,Chrome 61.0.3163.100,Login with Valid credentials,2017-10-03 14:15:42,2017-10-03 14:16:10,27.946s,PASSED
openBrowser,Chrome 61.0.3163.100,,2017-10-03 14:15:43,2017-10-03 14:15:50,6.529s,PASSED
navigateToUrl,Chrome 61.0.3163.100,,2017-10-03 14:15:50,2017-10-03 14:16:00,10.032s,PASSED
click,Chrome 61.0.3163.100,,2017-10-03 14:16:00,2017-10-03 14:16:03,3.432s,PASSED
setText,Chrome 61.0.3163.100,,2017-10-03 14:16:03,2017-10-03 14:16:05,2.128s,PASSED
setText,Chrome 61.0.3163.100,,2017-10-03 14:16:05,2017-10-03 14:16:06,0.632s,PASSED
click,Chrome 61.0.3163.100,,2017-10-03 14:16:06,2017-10-03 14:16:10,4.004s,PASSED
,,,,,,
Test Cases/Leave Message in Unscheduled Visit,Chrome 61.0.3163.100,Leave Message,2017-10-03 14:16:10,2017-10-03 14:16:23,12.593s,FAILED
click,Chrome 61.0.3163.100,,2017-10-03 14:16:11,2017-10-03 14:16:12,0.468s,PASSED
click,Chrome 61.0.3163.100,,2017-10-03 14:16:12,2017-10-03 14:16:12,0.508s,PASSED
click,Chrome 61.0.3163.100,,2017-10-03 14:16:12,2017-10-03 14:16:14,1.975s,PASSED
click,Chrome 61.0.3163.100,,2017-10-03 14:16:14,2017-10-03 14:16:17,2.826s,PASSED
click,Chrome 61.0.3163.100,,2017-10-03 14:16:17,2017-10-03 14:16:17,0.409s,PASSED
setText,Chrome 61.0.3163.100,,2017-10-03 14:16:17,2017-10-03 14:16:18,0.988s,PASSED
setText,Chrome 61.0.3163.100,,2017-10-03 14:16:18,2017-10-03 14:16:20,1.098s,PASSED
setText,Chrome 61.0.3163.100,,2017-10-03 14:16:20,2017-10-03 14:16:21,1.068s,PASSED
setText,Chrome 61.0.3163.100,,2017-10-03 14:16:21,2017-10-03 14:16:21,0.568s,PASSED
setText,Chrome 61.0.3163.100,,2017-10-03 14:16:21,2017-10-03 14:16:22,0.444s,PASSED
click,Chrome 61.0.3163.100,,2017-10-03 14:16:22,2017-10-03 14:16:23,0.962s,FAILED
