Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Add New User,Firefox 39.0,,2017-10-04 10:46:07,2017-10-04 10:46:29,21.808s,FAILED
,,,,,,
Test Cases/Add New User/New User,Firefox 39.0,,2017-10-04 10:46:07,2017-10-04 10:46:28,20.671s,FAILED
openBrowser,Firefox 39.0,,2017-10-04 10:46:09,2017-10-04 10:46:16,7.257s,PASSED
navigateToUrl,Firefox 39.0,,2017-10-04 10:46:16,2017-10-04 10:46:21,5.234s,PASSED
click,Firefox 39.0,,2017-10-04 10:46:21,2017-10-04 10:46:23,2.415s,PASSED
setText,Firefox 39.0,,2017-10-04 10:46:23,2017-10-04 10:46:24,0.233s,PASSED
setText,Firefox 39.0,,2017-10-04 10:46:24,2017-10-04 10:46:24,0.148s,PASSED
click,Firefox 39.0,,2017-10-04 10:46:24,2017-10-04 10:46:26,2.187s,PASSED
click,Firefox 39.0,,2017-10-04 10:46:26,2017-10-04 10:46:26,0.119s,PASSED
click,Firefox 39.0,,2017-10-04 10:46:26,2017-10-04 10:46:27,0.660s,PASSED
click,Firefox 39.0,,2017-10-04 10:46:27,2017-10-04 10:46:28,1.138s,PASSED
click,Firefox 39.0,,2017-10-04 10:46:28,2017-10-04 10:46:28,0.203s,FAILED
