Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
User Login,Chrome 61.0.3163.100,,2017-10-03 20:55:35,2017-10-03 20:56:59,1m - 24.024s,FAILED
,,,,,,
Test Cases/User Login Page/Login - Iteration 1,Chrome 61.0.3163.100,,2017-10-03 20:55:36,2017-10-03 20:56:20,43.698s,PASSED
openBrowser,Chrome 61.0.3163.100,,2017-10-03 20:55:37,2017-10-03 20:55:41,4.083s,PASSED
navigateToUrl,Chrome 61.0.3163.100,,2017-10-03 20:55:41,2017-10-03 20:56:00,19.126s,PASSED
maximizeWindow,Chrome 61.0.3163.100,,2017-10-03 20:56:00,2017-10-03 20:56:02,1.188s,PASSED
click,Chrome 61.0.3163.100,,2017-10-03 20:56:02,2017-10-03 20:56:06,4.187s,PASSED
setText,Chrome 61.0.3163.100,,2017-10-03 20:56:06,2017-10-03 20:56:06,0.598s,PASSED
setText,Chrome 61.0.3163.100,,2017-10-03 20:56:06,2017-10-03 20:56:07,0.338s,PASSED
click,Chrome 61.0.3163.100,,2017-10-03 20:56:07,2017-10-03 20:56:08,1.061s,PASSED
verifyElementPresent,Chrome 61.0.3163.100,,2017-10-03 20:56:08,2017-10-03 20:56:08,0.076s,PASSED
delay,Chrome 61.0.3163.100,,2017-10-03 20:56:08,2017-10-03 20:56:18,10.038s,PASSED
closeBrowser,Chrome 61.0.3163.100,,2017-10-03 20:56:18,2017-10-03 20:56:20,1.704s,PASSED
,,,,,,
Test Cases/User Login Page/Login - Iteration 2,Chrome 61.0.3163.100,,2017-10-03 20:56:20,2017-10-03 20:56:58,38.520s,FAILED
openBrowser,Chrome 61.0.3163.100,,2017-10-03 20:56:20,2017-10-03 20:56:22,2.220s,PASSED
navigateToUrl,Chrome 61.0.3163.100,,2017-10-03 20:56:22,2017-10-03 20:56:40,17.957s,PASSED
maximizeWindow,Chrome 61.0.3163.100,,2017-10-03 20:56:40,2017-10-03 20:56:41,1.147s,PASSED
click,Chrome 61.0.3163.100,,2017-10-03 20:56:41,2017-10-03 20:56:45,3.655s,PASSED
setText,Chrome 61.0.3163.100,,2017-10-03 20:56:45,2017-10-03 20:56:45,0.367s,PASSED
setText,Chrome 61.0.3163.100,,2017-10-03 20:56:45,2017-10-03 20:56:45,0.358s,PASSED
click,Chrome 61.0.3163.100,,2017-10-03 20:56:45,2017-10-03 20:56:52,6.672s,PASSED
verifyElementPresent,Chrome 61.0.3163.100,,2017-10-03 20:56:52,2017-10-03 20:56:58,6.061s,FAILED
