Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Sign Up,Chrome 61.0.3163.100,,2017-10-04 12:20:12,2017-10-04 12:21:33,1m - 20.419s,FAILED
,,,,,,
Test Cases/Creating New Account/Sign Up,Chrome 61.0.3163.100,,2017-10-04 12:20:13,2017-10-04 12:21:33,1m - 19.882s,FAILED
openBrowser,Chrome 61.0.3163.100,,2017-10-04 12:20:14,2017-10-04 12:20:18,4.259s,PASSED
navigateToUrl,Chrome 61.0.3163.100,,2017-10-04 12:20:18,2017-10-04 12:20:24,5.590s,PASSED
click,Chrome 61.0.3163.100,,2017-10-04 12:20:24,2017-10-04 12:20:25,1.687s,PASSED
maximizeWindow,Chrome 61.0.3163.100,,2017-10-04 12:20:25,2017-10-04 12:20:27,1.197s,PASSED
click,Chrome 61.0.3163.100,,2017-10-04 12:20:27,2017-10-04 12:20:27,0.855s,PASSED
click,Chrome 61.0.3163.100,,2017-10-04 12:20:27,2017-10-04 12:20:33,5.369s,PASSED
setText,Chrome 61.0.3163.100,,2017-10-04 12:20:33,2017-10-04 12:20:33,0.328s,PASSED
setText,Chrome 61.0.3163.100,,2017-10-04 12:20:33,2017-10-04 12:20:33,0.281s,PASSED
setText,Chrome 61.0.3163.100,,2017-10-04 12:20:33,2017-10-04 12:20:34,0.427s,PASSED
setText,Chrome 61.0.3163.100,,2017-10-04 12:20:34,2017-10-04 12:20:35,0.712s,PASSED
setText,Chrome 61.0.3163.100,,2017-10-04 12:20:35,2017-10-04 12:20:35,0.305s,PASSED
delay,Chrome 61.0.3163.100,,2017-10-04 12:20:35,2017-10-04 12:20:40,5.041s,PASSED
click,Chrome 61.0.3163.100,,2017-10-04 12:20:40,2017-10-04 12:20:40,0.233s,PASSED
selectOptionByLabel,Chrome 61.0.3163.100,,2017-10-04 12:20:40,2017-10-04 12:21:12,32.238s,FAILED
setText,Chrome 61.0.3163.100,,2017-10-04 12:21:12,2017-10-04 12:21:25,12.923s,FAILED
selectOptionByValue,Chrome 61.0.3163.100,,2017-10-04 12:21:25,2017-10-04 12:21:25,0.095s,FAILED
click,Chrome 61.0.3163.100,,2017-10-04 12:21:25,2017-10-04 12:21:25,0.048s,FAILED
click,Chrome 61.0.3163.100,,2017-10-04 12:21:25,2017-10-04 12:21:25,0.041s,FAILED
delay,Chrome 61.0.3163.100,,2017-10-04 12:21:25,2017-10-04 12:21:31,6.004s,PASSED
closeBrowser,Chrome 61.0.3163.100,,2017-10-04 12:21:31,2017-10-04 12:21:33,1.276s,PASSED
