Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Add New User,Chrome 61.0.3163.100,,2017-10-13 12:21:22,2017-10-13 12:21:59,37.791s,FAILED
,,,,,,
Test Cases/User Management/User Module/New User,Chrome 61.0.3163.100,,2017-10-13 12:21:22,2017-10-13 12:21:59,37.236s,FAILED
callTestCase,Chrome 61.0.3163.100,,2017-10-13 12:21:23,2017-10-13 12:21:38,14.988s,PASSED
click,Chrome 61.0.3163.100,,2017-10-13 12:21:38,2017-10-13 12:21:38,0.205s,PASSED
click,Chrome 61.0.3163.100,,2017-10-13 12:21:38,2017-10-13 12:21:39,0.713s,PASSED
click,Chrome 61.0.3163.100,,2017-10-13 12:21:39,2017-10-13 12:21:40,0.988s,PASSED
maximizeWindow,Chrome 61.0.3163.100,,2017-10-13 12:21:40,2017-10-13 12:21:41,1.185s,PASSED
click,Chrome 61.0.3163.100,,2017-10-13 12:21:41,2017-10-13 12:21:41,0.152s,PASSED
delay,Chrome 61.0.3163.100,,2017-10-13 12:21:41,2017-10-13 12:21:46,5.018s,PASSED
setText,Chrome 61.0.3163.100,,2017-10-13 12:21:46,2017-10-13 12:21:47,0.287s,PASSED
setText,Chrome 61.0.3163.100,,2017-10-13 12:21:47,2017-10-13 12:21:47,0.368s,PASSED
setText,Chrome 61.0.3163.100,,2017-10-13 12:21:47,2017-10-13 12:21:47,0.316s,PASSED
selectOptionByValue,Chrome 61.0.3163.100,,2017-10-13 12:21:47,2017-10-13 12:21:48,0.405s,PASSED
setText,Chrome 61.0.3163.100,,2017-10-13 12:21:48,2017-10-13 12:21:48,0.602s,PASSED
click,Chrome 61.0.3163.100,,2017-10-13 12:21:48,2017-10-13 12:21:50,1.519s,PASSED
click,Chrome 61.0.3163.100,,2017-10-13 12:21:50,2017-10-13 12:21:50,0.216s,PASSED
setText,Chrome 61.0.3163.100,,2017-10-13 12:21:50,2017-10-13 12:21:51,0.360s,PASSED
click,Chrome 61.0.3163.100,,2017-10-13 12:21:51,2017-10-13 12:21:51,0.163s,PASSED
click,Chrome 61.0.3163.100,,2017-10-13 12:21:51,2017-10-13 12:21:51,0.188s,PASSED
click,Chrome 61.0.3163.100,,2017-10-13 12:21:51,2017-10-13 12:21:51,0.199s,PASSED
verifyElementPresent,Chrome 61.0.3163.100,,2017-10-13 12:21:51,2017-10-13 12:21:58,6.896s,FAILED
closeBrowser,Chrome 61.0.3163.100,,2017-10-13 12:21:58,2017-10-13 12:21:59,1.405s,PASSED
