Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Leave a Message,Chrome 61.0.3163.100,,2017-10-03 14:47:55,2017-10-03 14:48:44,48.267s,FAILED
,,,,,,
Test Cases/Login Test case,Chrome 61.0.3163.100,Login with Valid credentials,2017-10-03 14:47:57,2017-10-03 14:48:26,29.603s,PASSED
openBrowser,Chrome 61.0.3163.100,,2017-10-03 14:47:58,2017-10-03 14:48:08,9.510s,PASSED
navigateToUrl,Chrome 61.0.3163.100,,2017-10-03 14:48:08,2017-10-03 14:48:16,7.808s,PASSED
click,Chrome 61.0.3163.100,,2017-10-03 14:48:16,2017-10-03 14:48:19,3.356s,PASSED
setText,Chrome 61.0.3163.100,,2017-10-03 14:48:19,2017-10-03 14:48:21,1.586s,PASSED
setText,Chrome 61.0.3163.100,,2017-10-03 14:48:21,2017-10-03 14:48:21,0.704s,PASSED
click,Chrome 61.0.3163.100,,2017-10-03 14:48:21,2017-10-03 14:48:26,4.912s,PASSED
,,,,,,
Test Cases/Leave Message in Unscheduled Visit,Chrome 61.0.3163.100,Leave Message,2017-10-03 14:48:26,2017-10-03 14:48:40,13.462s,FAILED
click,Chrome 61.0.3163.100,,2017-10-03 14:48:28,2017-10-03 14:48:28,0.519s,PASSED
click,Chrome 61.0.3163.100,,2017-10-03 14:48:28,2017-10-03 14:48:29,0.465s,PASSED
click,Chrome 61.0.3163.100,,2017-10-03 14:48:29,2017-10-03 14:48:30,1.627s,PASSED
click,Chrome 61.0.3163.100,,2017-10-03 14:48:30,2017-10-03 14:48:33,2.655s,PASSED
click,Chrome 61.0.3163.100,,2017-10-03 14:48:33,2017-10-03 14:48:34,0.816s,PASSED
setText,Chrome 61.0.3163.100,,2017-10-03 14:48:34,2017-10-03 14:48:36,2.019s,PASSED
setText,Chrome 61.0.3163.100,,2017-10-03 14:48:36,2017-10-03 14:48:37,0.816s,PASSED
setText,Chrome 61.0.3163.100,,2017-10-03 14:48:37,2017-10-03 14:48:38,1.223s,PASSED
setText,Chrome 61.0.3163.100,,2017-10-03 14:48:38,2017-10-03 14:48:38,0.726s,PASSED
setText,Chrome 61.0.3163.100,,2017-10-03 14:48:38,2017-10-03 14:48:39,0.577s,PASSED
click,Chrome 61.0.3163.100,,2017-10-03 14:48:39,2017-10-03 14:48:40,0.820s,FAILED
