Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Add New User,Chrome 61.0.3163.100,,2017-10-04 11:00:25,2017-10-04 11:01:02,36.310s,FAILED
,,,,,,
Test Cases/Add New User/New User,Chrome 61.0.3163.100,,2017-10-04 11:00:26,2017-10-04 11:01:02,35.781s,FAILED
openBrowser,Chrome 61.0.3163.100,,2017-10-04 11:00:27,2017-10-04 11:00:30,3.610s,PASSED
navigateToUrl,Chrome 61.0.3163.100,,2017-10-04 11:00:30,2017-10-04 11:00:36,6.025s,PASSED
click,Chrome 61.0.3163.100,,2017-10-04 11:00:36,2017-10-04 11:00:38,1.763s,PASSED
setText,Chrome 61.0.3163.100,,2017-10-04 11:00:38,2017-10-04 11:00:39,0.393s,PASSED
setText,Chrome 61.0.3163.100,,2017-10-04 11:00:39,2017-10-04 11:00:39,0.314s,PASSED
click,Chrome 61.0.3163.100,,2017-10-04 11:00:39,2017-10-04 11:00:41,2.197s,PASSED
click,Chrome 61.0.3163.100,,2017-10-04 11:00:41,2017-10-04 11:00:41,0.174s,PASSED
click,Chrome 61.0.3163.100,,2017-10-04 11:00:41,2017-10-04 11:00:42,0.718s,PASSED
click,Chrome 61.0.3163.100,,2017-10-04 11:00:42,2017-10-04 11:00:43,0.984s,PASSED
maximizeWindow,Chrome 61.0.3163.100,,2017-10-04 11:00:43,2017-10-04 11:00:44,1.165s,PASSED
click,Chrome 61.0.3163.100,,2017-10-04 11:00:44,2017-10-04 11:00:44,0.148s,PASSED
delay,Chrome 61.0.3163.100,,2017-10-04 11:00:44,2017-10-04 11:00:49,5.035s,PASSED
setText,Chrome 61.0.3163.100,,2017-10-04 11:00:49,2017-10-04 11:00:50,0.239s,PASSED
setText,Chrome 61.0.3163.100,,2017-10-04 11:00:50,2017-10-04 11:00:50,0.304s,PASSED
setText,Chrome 61.0.3163.100,,2017-10-04 11:00:50,2017-10-04 11:00:50,0.301s,PASSED
selectOptionByValue,Chrome 61.0.3163.100,,2017-10-04 11:00:50,2017-10-04 11:00:51,0.320s,PASSED
setText,Chrome 61.0.3163.100,,2017-10-04 11:00:51,2017-10-04 11:00:51,0.543s,PASSED
click,Chrome 61.0.3163.100,,2017-10-04 11:00:51,2017-10-04 11:00:52,1.124s,PASSED
click,Chrome 61.0.3163.100,,2017-10-04 11:00:52,2017-10-04 11:00:52,0.183s,PASSED
setText,Chrome 61.0.3163.100,,2017-10-04 11:00:52,2017-10-04 11:00:53,0.325s,PASSED
click,Chrome 61.0.3163.100,,2017-10-04 11:00:53,2017-10-04 11:00:53,0.163s,PASSED
click,Chrome 61.0.3163.100,,2017-10-04 11:00:53,2017-10-04 11:00:53,0.175s,PASSED
click,Chrome 61.0.3163.100,,2017-10-04 11:00:53,2017-10-04 11:00:53,0.216s,PASSED
verifyElementPresent,Chrome 61.0.3163.100,,2017-10-04 11:00:53,2017-10-04 11:01:00,6.957s,FAILED
closeBrowser,Chrome 61.0.3163.100,,2017-10-04 11:01:00,2017-10-04 11:01:02,1.338s,PASSED
