Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Edit Property,Firefox 55.0,Editing property,2017-10-10 17:09:32,2017-10-10 17:10:27,55.698s,FAILED
,,,,,,
Test Cases/Property management/Edit Property,Firefox 55.0,Updating property,2017-10-10 17:09:32,2017-10-10 17:10:25,53.107s,FAILED
callTestCase,Firefox 55.0,,2017-10-10 17:09:33,2017-10-10 17:10:10,36.495s,PASSED
click,Firefox 55.0,,2017-10-10 17:10:10,2017-10-10 17:10:10,0.704s,PASSED
click,Firefox 55.0,,2017-10-10 17:10:10,2017-10-10 17:10:11,1.015s,PASSED
click,Firefox 55.0,,2017-10-10 17:10:11,2017-10-10 17:10:13,1.433s,PASSED
delay,Firefox 55.0,,2017-10-10 17:10:13,2017-10-10 17:10:18,5.013s,PASSED
click,Firefox 55.0,,2017-10-10 17:10:18,2017-10-10 17:10:18,0.311s,PASSED
setText,Firefox 55.0,,2017-10-10 17:10:18,2017-10-10 17:10:19,1.152s,FAILED
delay,Firefox 55.0,,2017-10-10 17:10:19,2017-10-10 17:10:24,5.008s,PASSED
click,Firefox 55.0,,2017-10-10 17:10:24,2017-10-10 17:10:25,1.108s,PASSED
