Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Sign up,Chrome 62.0.3202.94,Sign up in order to request a meeting,2017-12-05 12:18:49,2017-12-05 12:19:52,1m - 3.695s,PASSED
,,,,,,
Test Cases/Request A Meeting/Sign Up in Request Meeting,Chrome 62.0.3202.94,Sign Up in Request Meeting in Homepage,2017-12-05 12:18:49,2017-12-05 12:19:52,1m - 3.303s,PASSED
callTestCase,Chrome 62.0.3202.94,,2017-12-05 12:18:50,2017-12-05 12:19:44,54.177s,PASSED
setText,Chrome 62.0.3202.94,,2017-12-05 12:19:44,2017-12-05 12:19:44,0.331s,PASSED
setText,Chrome 62.0.3202.94,,2017-12-05 12:19:44,2017-12-05 12:19:44,0.245s,PASSED
setText,Chrome 62.0.3202.94,,2017-12-05 12:19:44,2017-12-05 12:19:45,0.315s,PASSED
selectOptionByValue,Chrome 62.0.3202.94,,2017-12-05 12:19:45,2017-12-05 12:19:45,0.191s,PASSED
setText,Chrome 62.0.3202.94,,2017-12-05 12:19:45,2017-12-05 12:19:45,0.555s,PASSED
setText,Chrome 62.0.3202.94,,2017-12-05 12:19:45,2017-12-05 12:19:46,0.283s,PASSED
setText,Chrome 62.0.3202.94,,2017-12-05 12:19:46,2017-12-05 12:19:46,0.464s,PASSED
click,Chrome 62.0.3202.94,,2017-12-05 12:19:46,2017-12-05 12:19:46,0.122s,PASSED
delay,Chrome 62.0.3202.94,,2017-12-05 12:19:46,2017-12-05 12:19:48,2.004s,PASSED
verifyElementVisible,Chrome 62.0.3202.94,,2017-12-05 12:19:48,2017-12-05 12:19:48,0.130s,PASSED
delay,Chrome 62.0.3202.94,,2017-12-05 12:19:48,2017-12-05 12:19:51,3.002s,PASSED
closeBrowser,Chrome 62.0.3202.94,,2017-12-05 12:19:51,2017-12-05 12:19:52,0.793s,PASSED
