Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Leave a Message,Chrome 61.0.3163.100,,2017-10-03 14:52:33,2017-10-03 14:53:20,47.173s,FAILED
,,,,,,
Test Cases/Login Test case,Chrome 61.0.3163.100,Login with Valid credentials,2017-10-03 14:52:33,2017-10-03 14:53:05,31.576s,PASSED
openBrowser,Chrome 61.0.3163.100,,2017-10-03 14:52:34,2017-10-03 14:52:41,6.772s,PASSED
navigateToUrl,Chrome 61.0.3163.100,,2017-10-03 14:52:41,2017-10-03 14:52:50,9.240s,PASSED
click,Chrome 61.0.3163.100,,2017-10-03 14:52:50,2017-10-03 14:52:58,7.814s,PASSED
setText,Chrome 61.0.3163.100,,2017-10-03 14:52:58,2017-10-03 14:52:59,1.416s,PASSED
setText,Chrome 61.0.3163.100,,2017-10-03 14:52:59,2017-10-03 14:53:00,0.735s,PASSED
click,Chrome 61.0.3163.100,,2017-10-03 14:53:00,2017-10-03 14:53:05,4.641s,PASSED
,,,,,,
Test Cases/Leave Message in Unscheduled Visit,Chrome 61.0.3163.100,Leave Message,2017-10-03 14:53:05,2017-10-03 14:53:17,12.437s,FAILED
click,Chrome 61.0.3163.100,,2017-10-03 14:53:06,2017-10-03 14:53:06,0.481s,PASSED
click,Chrome 61.0.3163.100,,2017-10-03 14:53:06,2017-10-03 14:53:07,0.456s,PASSED
click,Chrome 61.0.3163.100,,2017-10-03 14:53:07,2017-10-03 14:53:09,2.380s,PASSED
click,Chrome 61.0.3163.100,,2017-10-03 14:53:09,2017-10-03 14:53:13,3.568s,PASSED
click,Chrome 61.0.3163.100,,2017-10-03 14:53:13,2017-10-03 14:53:13,0.459s,PASSED
setText,Chrome 61.0.3163.100,,2017-10-03 14:53:13,2017-10-03 14:53:14,0.836s,PASSED
setText,Chrome 61.0.3163.100,,2017-10-03 14:53:14,2017-10-03 14:53:15,0.666s,PASSED
setText,Chrome 61.0.3163.100,,2017-10-03 14:53:15,2017-10-03 14:53:15,0.847s,PASSED
setText,Chrome 61.0.3163.100,,2017-10-03 14:53:15,2017-10-03 14:53:16,0.605s,PASSED
setText,Chrome 61.0.3163.100,,2017-10-03 14:53:16,2017-10-03 14:53:16,0.439s,PASSED
click,Chrome 61.0.3163.100,,2017-10-03 14:53:16,2017-10-03 14:53:17,0.835s,FAILED
