Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Login and Request a Meeting,Chrome 61.0.3163.100,Login and Request a meeting in Request Meeting Module,2017-10-16 12:46:47,2017-10-16 12:47:36,48.405s,PASSED
,,,,,,
Test Cases/Request A Meeting/Login and Request for a Meeting,Chrome 61.0.3163.100,Login with correct sign up credentials and Request for a meeting,2017-10-16 12:46:48,2017-10-16 12:47:36,47.665s,PASSED
openBrowser,Chrome 61.0.3163.100,,2017-10-16 12:46:49,2017-10-16 12:46:55,5.969s,PASSED
navigateToUrl,Chrome 61.0.3163.100,,2017-10-16 12:46:55,2017-10-16 12:47:05,10.419s,PASSED
maximizeWindow,Chrome 61.0.3163.100,,2017-10-16 12:47:05,2017-10-16 12:47:07,1.405s,PASSED
click,Chrome 61.0.3163.100,,2017-10-16 12:47:07,2017-10-16 12:47:09,1.722s,PASSED
delay,Chrome 61.0.3163.100,,2017-10-16 12:47:09,2017-10-16 12:47:14,5.158s,PASSED
selectOptionByValue,Chrome 61.0.3163.100,,2017-10-16 12:47:14,2017-10-16 12:47:15,1.344s,PASSED
setText,Chrome 61.0.3163.100,,2017-10-16 12:47:15,2017-10-16 12:47:16,1.296s,PASSED
setText,Chrome 61.0.3163.100,,2017-10-16 12:47:16,2017-10-16 12:47:17,0.666s,PASSED
click,Chrome 61.0.3163.100,,2017-10-16 12:47:17,2017-10-16 12:47:17,0.332s,PASSED
delay,Chrome 61.0.3163.100,,2017-10-16 12:47:17,2017-10-16 12:47:22,5.007s,PASSED
setText,Chrome 61.0.3163.100,,2017-10-16 12:47:22,2017-10-16 12:47:24,1.522s,PASSED
setText,Chrome 61.0.3163.100,,2017-10-16 12:47:24,2017-10-16 12:47:25,1.166s,PASSED
setText,Chrome 61.0.3163.100,,2017-10-16 12:47:25,2017-10-16 12:47:26,0.770s,PASSED
setText,Chrome 61.0.3163.100,,2017-10-16 12:47:26,2017-10-16 12:47:27,0.675s,PASSED
setText,Chrome 61.0.3163.100,,2017-10-16 12:47:27,2017-10-16 12:47:27,0.712s,PASSED
delay,Chrome 61.0.3163.100,,2017-10-16 12:47:27,2017-10-16 12:47:32,5.005s,PASSED
click,Chrome 61.0.3163.100,,2017-10-16 12:47:32,2017-10-16 12:47:33,0.695s,PASSED
closeBrowser,Chrome 61.0.3163.100,,2017-10-16 12:47:33,2017-10-16 12:47:36,2.707s,PASSED
