Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Edit User,Chrome 61.0.3163.100,,2017-10-11 12:33:04,2017-10-11 12:33:32,27.732s,PASSED
,,,,,,
Test Cases/User Management/User Module/Edit User,Chrome 61.0.3163.100,,2017-10-11 12:33:04,2017-10-11 12:33:32,27.191s,PASSED
callTestCase,Chrome 61.0.3163.100,,2017-10-11 12:33:05,2017-10-11 12:33:20,14.716s,PASSED
click,Chrome 61.0.3163.100,,2017-10-11 12:33:20,2017-10-11 12:33:20,0.150s,PASSED
click,Chrome 61.0.3163.100,,2017-10-11 12:33:20,2017-10-11 12:33:21,0.684s,PASSED
click,Chrome 61.0.3163.100,,2017-10-11 12:33:21,2017-10-11 12:33:22,0.970s,PASSED
click,Chrome 61.0.3163.100,,2017-10-11 12:33:22,2017-10-11 12:33:23,1.398s,PASSED
maximizeWindow,Chrome 61.0.3163.100,,2017-10-11 12:33:23,2017-10-11 12:33:24,1.187s,PASSED
delay,Chrome 61.0.3163.100,,2017-10-11 12:33:24,2017-10-11 12:33:30,5.020s,PASSED
setText,Chrome 61.0.3163.100,,2017-10-11 12:33:30,2017-10-11 12:33:30,0.388s,PASSED
click,Chrome 61.0.3163.100,,2017-10-11 12:33:30,2017-10-11 12:33:30,0.234s,PASSED
click,Chrome 61.0.3163.100,,2017-10-11 12:33:30,2017-10-11 12:33:30,0.004s,NOT_RUN
closeBrowser,Chrome 61.0.3163.100,,2017-10-11 12:33:30,2017-10-11 12:33:32,1.419s,PASSED
