Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Add New User,Chrome 61.0.3163.100,,2017-10-06 10:13:55,2017-10-06 10:14:33,37.243s,FAILED
,,,,,,
Test Cases/User Management/Add New User/New User,Chrome 61.0.3163.100,,2017-10-06 10:13:56,2017-10-06 10:14:32,36.723s,FAILED
openBrowser,Chrome 61.0.3163.100,,2017-10-06 10:13:57,2017-10-06 10:14:01,4.163s,PASSED
navigateToUrl,Chrome 61.0.3163.100,,2017-10-06 10:14:01,2017-10-06 10:14:07,6.015s,PASSED
click,Chrome 61.0.3163.100,,2017-10-06 10:14:07,2017-10-06 10:14:09,1.876s,PASSED
setText,Chrome 61.0.3163.100,,2017-10-06 10:14:09,2017-10-06 10:14:09,0.371s,PASSED
setText,Chrome 61.0.3163.100,,2017-10-06 10:14:09,2017-10-06 10:14:09,0.241s,PASSED
click,Chrome 61.0.3163.100,,2017-10-06 10:14:09,2017-10-06 10:14:12,2.134s,PASSED
click,Chrome 61.0.3163.100,,2017-10-06 10:14:12,2017-10-06 10:14:12,0.176s,PASSED
click,Chrome 61.0.3163.100,,2017-10-06 10:14:12,2017-10-06 10:14:12,0.696s,PASSED
click,Chrome 61.0.3163.100,,2017-10-06 10:14:12,2017-10-06 10:14:13,0.969s,PASSED
maximizeWindow,Chrome 61.0.3163.100,,2017-10-06 10:14:13,2017-10-06 10:14:15,1.189s,PASSED
click,Chrome 61.0.3163.100,,2017-10-06 10:14:15,2017-10-06 10:14:15,0.162s,PASSED
delay,Chrome 61.0.3163.100,,2017-10-06 10:14:15,2017-10-06 10:14:20,5.044s,PASSED
setText,Chrome 61.0.3163.100,,2017-10-06 10:14:20,2017-10-06 10:14:20,0.267s,PASSED
setText,Chrome 61.0.3163.100,,2017-10-06 10:14:20,2017-10-06 10:14:20,0.352s,PASSED
setText,Chrome 61.0.3163.100,,2017-10-06 10:14:20,2017-10-06 10:14:21,0.288s,PASSED
selectOptionByValue,Chrome 61.0.3163.100,,2017-10-06 10:14:21,2017-10-06 10:14:21,0.441s,PASSED
setText,Chrome 61.0.3163.100,,2017-10-06 10:14:21,2017-10-06 10:14:22,0.639s,PASSED
click,Chrome 61.0.3163.100,,2017-10-06 10:14:22,2017-10-06 10:14:23,1.087s,PASSED
click,Chrome 61.0.3163.100,,2017-10-06 10:14:23,2017-10-06 10:14:23,0.252s,PASSED
setText,Chrome 61.0.3163.100,,2017-10-06 10:14:23,2017-10-06 10:14:23,0.317s,PASSED
click,Chrome 61.0.3163.100,,2017-10-06 10:14:23,2017-10-06 10:14:24,0.185s,PASSED
click,Chrome 61.0.3163.100,,2017-10-06 10:14:24,2017-10-06 10:14:24,0.182s,PASSED
click,Chrome 61.0.3163.100,,2017-10-06 10:14:24,2017-10-06 10:14:24,0.220s,PASSED
verifyElementPresent,Chrome 61.0.3163.100,,2017-10-06 10:14:24,2017-10-06 10:14:31,6.966s,FAILED
closeBrowser,Chrome 61.0.3163.100,,2017-10-06 10:14:31,2017-10-06 10:14:32,1.447s,PASSED
