Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Add New Profile,Chrome 61.0.3163.100,,2017-10-11 12:20:27,2017-10-11 12:20:59,32.017s,FAILED
,,,,,,
Test Cases/User Management/Profile Module/Add New Profile,Chrome 61.0.3163.100,,2017-10-11 12:20:27,2017-10-11 12:20:58,31.285s,FAILED
openBrowser,Chrome 61.0.3163.100,,2017-10-11 12:20:28,2017-10-11 12:20:28,0.006s,NOT_RUN
navigateToUrl,Chrome 61.0.3163.100,,2017-10-11 12:20:28,2017-10-11 12:20:28,0.007s,NOT_RUN
click,Chrome 61.0.3163.100,,2017-10-11 12:20:28,2017-10-11 12:20:28,0.002s,NOT_RUN
setText,Chrome 61.0.3163.100,,2017-10-11 12:20:28,2017-10-11 12:20:28,0.002s,NOT_RUN
setText,Chrome 61.0.3163.100,,2017-10-11 12:20:28,2017-10-11 12:20:28,0.003s,NOT_RUN
click,Chrome 61.0.3163.100,,2017-10-11 12:20:28,2017-10-11 12:20:28,0.002s,NOT_RUN
callTestCase,Chrome 61.0.3163.100,,2017-10-11 12:20:28,2017-10-11 12:20:44,15.542s,PASSED
click,Chrome 61.0.3163.100,,2017-10-11 12:20:44,2017-10-11 12:20:44,0.166s,PASSED
click,Chrome 61.0.3163.100,,2017-10-11 12:20:44,2017-10-11 12:20:45,0.716s,PASSED
click,Chrome 61.0.3163.100,,2017-10-11 12:20:45,2017-10-11 12:20:46,0.916s,PASSED
maximizeWindow,Chrome 61.0.3163.100,,2017-10-11 12:20:46,2017-10-11 12:20:47,1.184s,PASSED
click,Chrome 61.0.3163.100,,2017-10-11 12:20:47,2017-10-11 12:20:47,0.187s,PASSED
delay,Chrome 61.0.3163.100,,2017-10-11 12:20:47,2017-10-11 12:20:52,5.019s,PASSED
setText,Chrome 61.0.3163.100,,2017-10-11 12:20:52,2017-10-11 12:20:52,0.350s,PASSED
setText,Chrome 61.0.3163.100,,2017-10-11 12:20:52,2017-10-11 12:20:53,0.420s,PASSED
click,Chrome 61.0.3163.100,,2017-10-11 12:20:53,2017-10-11 12:20:53,0.216s,PASSED
click,Chrome 61.0.3163.100,,2017-10-11 12:20:53,2017-10-11 12:20:54,1.177s,FAILED
delay,Chrome 61.0.3163.100,,2017-10-11 12:20:54,2017-10-11 12:20:57,3.006s,PASSED
closeBrowser,Chrome 61.0.3163.100,,2017-10-11 12:20:57,2017-10-11 12:20:58,1.385s,PASSED
