Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Edit Department,Chrome 61.0.3163.100,,2017-10-12 15:05:04,2017-10-12 15:05:45,41.814s,FAILED
,,,,,,
Test Cases/User Management/Department/Edit Department,Chrome 61.0.3163.100,,2017-10-12 15:05:04,2017-10-12 15:05:45,41.261s,FAILED
callTestCase,Chrome 61.0.3163.100,,2017-10-12 15:05:05,2017-10-12 15:05:22,17.102s,PASSED
click,Chrome 61.0.3163.100,,2017-10-12 15:05:22,2017-10-12 15:05:22,0.158s,PASSED
click,Chrome 61.0.3163.100,,2017-10-12 15:05:22,2017-10-12 15:05:23,0.695s,PASSED
delay,Chrome 61.0.3163.100,,2017-10-12 15:05:23,2017-10-12 15:05:28,5.015s,PASSED
click,Chrome 61.0.3163.100,,2017-10-12 15:05:28,2017-10-12 15:05:31,2.796s,PASSED
maximizeWindow,Chrome 61.0.3163.100,,2017-10-12 15:05:31,2017-10-12 15:05:32,1.200s,PASSED
click,Chrome 61.0.3163.100,,2017-10-12 15:05:32,2017-10-12 15:05:32,0.295s,PASSED
setText,Chrome 61.0.3163.100,,2017-10-12 15:05:32,2017-10-12 15:05:33,0.545s,FAILED
click,Chrome 61.0.3163.100,,2017-10-12 15:05:33,2017-10-12 15:05:33,0.167s,PASSED
delay,Chrome 61.0.3163.100,,2017-10-12 15:05:33,2017-10-12 15:05:38,5.005s,PASSED
setText,Chrome 61.0.3163.100,,2017-10-12 15:05:38,2017-10-12 15:05:38,0.343s,PASSED
click,Chrome 61.0.3163.100,,2017-10-12 15:05:38,2017-10-12 15:05:39,0.171s,PASSED
delay,Chrome 61.0.3163.100,,2017-10-12 15:05:39,2017-10-12 15:05:44,5.004s,PASSED
click,Chrome 61.0.3163.100,,2017-10-12 15:05:44,2017-10-12 15:05:44,0.367s,PASSED
closeBrowser,Chrome 61.0.3163.100,,2017-10-12 15:05:44,2017-10-12 15:05:45,1.400s,PASSED
