Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
leave a messsage,Chrome 61.0.3163.100,Leave a message in unscheduled Visit,2017-10-31 12:35:36,2017-10-31 12:36:31,55.726s,PASSED
,,,,,,
Test Cases/Self-Service Management/UnScheduled Visit/Leave Message in Unscheduled Visit,Chrome 61.0.3163.100,Leave Message,2017-10-31 12:35:37,2017-10-31 12:36:31,53.756s,PASSED
callTestCase,Chrome 61.0.3163.100,,2017-10-31 12:35:40,2017-10-31 12:36:11,31.538s,PASSED
maximizeWindow,Chrome 61.0.3163.100,,2017-10-31 12:36:11,2017-10-31 12:36:11,0.053s,PASSED
click,Chrome 61.0.3163.100,,2017-10-31 12:36:11,2017-10-31 12:36:12,0.238s,PASSED
click,Chrome 61.0.3163.100,,2017-10-31 12:36:12,2017-10-31 12:36:12,0.353s,PASSED
click,Chrome 61.0.3163.100,,2017-10-31 12:36:12,2017-10-31 12:36:13,1.233s,PASSED
click,Chrome 61.0.3163.100,,2017-10-31 12:36:13,2017-10-31 12:36:16,3.251s,PASSED
click,Chrome 61.0.3163.100,,2017-10-31 12:36:16,2017-10-31 12:36:17,0.426s,PASSED
setText,Chrome 61.0.3163.100,,2017-10-31 12:36:17,2017-10-31 12:36:18,0.994s,PASSED
setText,Chrome 61.0.3163.100,,2017-10-31 12:36:18,2017-10-31 12:36:18,0.538s,PASSED
setText,Chrome 61.0.3163.100,,2017-10-31 12:36:18,2017-10-31 12:36:19,0.942s,PASSED
setText,Chrome 61.0.3163.100,,2017-10-31 12:36:19,2017-10-31 12:36:20,0.557s,PASSED
setText,Chrome 61.0.3163.100,,2017-10-31 12:36:20,2017-10-31 12:36:21,0.668s,PASSED
delay,Chrome 61.0.3163.100,,2017-10-31 12:36:21,2017-10-31 12:36:26,5.016s,PASSED
click,Chrome 61.0.3163.100,,2017-10-31 12:36:26,2017-10-31 12:36:27,1.728s,PASSED
verifyElementNotPresent,Chrome 61.0.3163.100,,2017-10-31 12:36:27,2017-10-31 12:36:28,0.603s,PASSED
closeBrowser,Chrome 61.0.3163.100,,2017-10-31 12:36:28,2017-10-31 12:36:31,3.196s,PASSED
