Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Leave a Message,Chrome 61.0.3163.100,,2017-10-03 13:48:21,2017-10-03 13:49:10,48.503s,FAILED
,,,,,,
Test Cases/Login Test case,Chrome 61.0.3163.100,Login with Valid credentials,2017-10-03 13:48:22,2017-10-03 13:48:52,30.181s,PASSED
openBrowser,Chrome 61.0.3163.100,,2017-10-03 13:48:23,2017-10-03 13:48:29,5.616s,PASSED
navigateToUrl,Chrome 61.0.3163.100,,2017-10-03 13:48:29,2017-10-03 13:48:40,11.175s,PASSED
click,Chrome 61.0.3163.100,,2017-10-03 13:48:40,2017-10-03 13:48:45,5.364s,PASSED
setText,Chrome 61.0.3163.100,,2017-10-03 13:48:45,2017-10-03 13:48:47,1.931s,PASSED
setText,Chrome 61.0.3163.100,,2017-10-03 13:48:47,2017-10-03 13:48:48,0.816s,PASSED
click,Chrome 61.0.3163.100,,2017-10-03 13:48:48,2017-10-03 13:48:52,4.178s,PASSED
,,,,,,
Test Cases/Leave a message in Unscheduled Visit,Chrome 61.0.3163.100,Leave a message in unscheduled Visit in Self Service Management Module,2017-10-03 13:48:52,2017-10-03 13:49:07,14.196s,FAILED
click,Chrome 61.0.3163.100,,2017-10-03 13:48:54,2017-10-03 13:48:54,0.421s,PASSED
click,Chrome 61.0.3163.100,,2017-10-03 13:48:54,2017-10-03 13:48:55,0.441s,PASSED
click,Chrome 61.0.3163.100,,2017-10-03 13:48:55,2017-10-03 13:48:57,1.997s,PASSED
click,Chrome 61.0.3163.100,,2017-10-03 13:48:57,2017-10-03 13:49:00,3.697s,PASSED
click,Chrome 61.0.3163.100,,2017-10-03 13:49:00,2017-10-03 13:49:01,0.822s,PASSED
setText,Chrome 61.0.3163.100,,2017-10-03 13:49:01,2017-10-03 13:49:02,1.075s,PASSED
setText,Chrome 61.0.3163.100,,2017-10-03 13:49:02,2017-10-03 13:49:03,0.886s,PASSED
setText,Chrome 61.0.3163.100,,2017-10-03 13:49:03,2017-10-03 13:49:04,0.849s,PASSED
setText,Chrome 61.0.3163.100,,2017-10-03 13:49:04,2017-10-03 13:49:05,0.873s,PASSED
setText,Chrome 61.0.3163.100,,2017-10-03 13:49:05,2017-10-03 13:49:05,0.542s,PASSED
click,Chrome 61.0.3163.100,,2017-10-03 13:49:05,2017-10-03 13:49:07,1.138s,FAILED
