Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Sign Up,Firefox 39.0,,2017-10-03 12:33:48,2017-10-03 12:35:23,1m - 34.926s,FAILED
,,,,,,
Test Cases/Creating New Account/Creating New User Account - Iteration 1,Firefox 39.0,,2017-10-03 12:33:49,2017-10-03 12:34:32,42.649s,FAILED
openBrowser,Firefox 39.0,,2017-10-03 12:33:50,2017-10-03 12:34:00,9.849s,PASSED
navigateToUrl,Firefox 39.0,,2017-10-03 12:34:00,2017-10-03 12:34:09,8.731s,PASSED
click,Firefox 39.0,,2017-10-03 12:34:09,2017-10-03 12:34:09,0.378s,PASSED
click,Firefox 39.0,,2017-10-03 12:34:09,2017-10-03 12:34:32,22.704s,FAILED
,,,,,,
Test Cases/Creating New Account/Creating New User Account - Iteration 2,Firefox 39.0,,2017-10-03 12:34:32,2017-10-03 12:35:23,51.083s,FAILED
openBrowser,Firefox 39.0,,2017-10-03 12:34:32,2017-10-03 12:34:41,9.236s,PASSED
navigateToUrl,Firefox 39.0,,2017-10-03 12:34:41,2017-10-03 12:34:49,8.068s,PASSED
click,Firefox 39.0,,2017-10-03 12:34:49,2017-10-03 12:34:50,0.929s,PASSED
click,Firefox 39.0,,2017-10-03 12:34:50,2017-10-03 12:35:23,32.714s,FAILED
