Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Add Visitor,Chrome 61.0.3163.100,Add new Visitor in Security Management Module,2017-11-03 14:04:30,2017-11-03 14:07:05,2m - 34.660s,FAILED
,,,,,,
Test Cases/Security Management/Add new Visitor in Security Management Module,Chrome 61.0.3163.100,Add new Visitor in Security Management Module,2017-11-03 14:04:31,2017-11-03 14:07:05,2m - 33.662s,FAILED
callTestCase,Chrome 61.0.3163.100,,2017-11-03 14:04:32,2017-11-03 14:05:32,59.481s,PASSED
maximizeWindow,Chrome 61.0.3163.100,,2017-11-03 14:05:32,2017-11-03 14:05:32,0.093s,PASSED
delay,Chrome 61.0.3163.100,,2017-11-03 14:05:32,2017-11-03 14:05:35,3.035s,PASSED
callTestCase,Chrome 61.0.3163.100,,2017-11-03 14:05:35,2017-11-03 14:05:49,14.044s,PASSED
click,Chrome 61.0.3163.100,,2017-11-03 14:05:49,2017-11-03 14:05:50,1.101s,PASSED
setText,Chrome 61.0.3163.100,,2017-11-03 14:05:50,2017-11-03 14:05:52,1.743s,PASSED
setText,Chrome 61.0.3163.100,,2017-11-03 14:05:52,2017-11-03 14:05:53,0.947s,PASSED
setText,Chrome 61.0.3163.100,,2017-11-03 14:05:53,2017-11-03 14:05:54,0.867s,PASSED
setText,Chrome 61.0.3163.100,,2017-11-03 14:05:54,2017-11-03 14:05:55,1.767s,PASSED
delay,Chrome 61.0.3163.100,,2017-11-03 14:05:55,2017-11-03 14:06:00,5.006s,PASSED
click,Chrome 61.0.3163.100,,2017-11-03 14:06:00,2017-11-03 14:06:02,1.455s,PASSED
delay,Chrome 61.0.3163.100,,2017-11-03 14:06:02,2017-11-03 14:06:05,3.005s,PASSED
verifyElementPresent,Chrome 61.0.3163.100,,2017-11-03 14:06:05,2017-11-03 14:07:00,55.265s,FAILED
closeBrowser,Chrome 61.0.3163.100,,2017-11-03 14:07:00,2017-11-03 14:07:05,4.501s,PASSED
