Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Add New Group,Firefox 39.0,,2017-10-13 11:42:55,2017-10-13 11:43:27,32.228s,PASSED
,,,,,,
Test Cases/User Management/Group Module/Add New Group,Firefox 39.0,,2017-10-13 11:42:55,2017-10-13 11:43:27,31.647s,PASSED
callTestCase,Firefox 39.0,,2017-10-13 11:42:57,2017-10-13 11:43:15,18.565s,PASSED
click,Firefox 39.0,,2017-10-13 11:43:15,2017-10-13 11:43:15,0.131s,PASSED
click,Firefox 39.0,,2017-10-13 11:43:15,2017-10-13 11:43:16,0.656s,PASSED
click,Firefox 39.0,,2017-10-13 11:43:16,2017-10-13 11:43:17,1.112s,PASSED
maximizeWindow,Firefox 39.0,,2017-10-13 11:43:17,2017-10-13 11:43:17,0.331s,PASSED
delay,Firefox 39.0,,2017-10-13 11:43:17,2017-10-13 11:43:20,3.017s,PASSED
click,Firefox 39.0,,2017-10-13 11:43:20,2017-10-13 11:43:21,0.182s,PASSED
delay,Firefox 39.0,,2017-10-13 11:43:21,2017-10-13 11:43:24,3.005s,PASSED
setText,Firefox 39.0,,2017-10-13 11:43:24,2017-10-13 11:43:24,0.395s,PASSED
setText,Firefox 39.0,,2017-10-13 11:43:24,2017-10-13 11:43:25,1.113s,PASSED
click,Firefox 39.0,,2017-10-13 11:43:25,2017-10-13 11:43:25,0.250s,PASSED
verifyElementPresent,Firefox 39.0,,2017-10-13 11:43:25,2017-10-13 11:43:26,0.712s,PASSED
closeBrowser,Firefox 39.0,,2017-10-13 11:43:26,2017-10-13 11:43:27,0.910s,PASSED
