Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Edit Event,Chrome 61.0.3163.100,Edit Event in Calendar Management Module,2017-10-16 13:26:48,2017-10-16 13:27:37,48.901s,FAILED
,,,,,,
Test Cases/Calendar Management/Update Event,Chrome 61.0.3163.100,Update Event in Calendar Management,2017-10-16 13:26:48,2017-10-16 13:27:37,48.155s,FAILED
callTestCase,Chrome 61.0.3163.100,,2017-10-16 13:26:49,2017-10-16 13:27:14,24.812s,PASSED
maximizeWindow,Chrome 61.0.3163.100,,2017-10-16 13:27:14,2017-10-16 13:27:14,0.030s,PASSED
click,Chrome 61.0.3163.100,,2017-10-16 13:27:14,2017-10-16 13:27:15,0.644s,PASSED
click,Chrome 61.0.3163.100,,2017-10-16 13:27:15,2017-10-16 13:27:15,0.378s,PASSED
click,Chrome 61.0.3163.100,,2017-10-16 13:27:15,2017-10-16 13:27:20,5.223s,PASSED
click,Chrome 61.0.3163.100,,2017-10-16 13:27:20,2017-10-16 13:27:22,1.380s,PASSED
setText,Chrome 61.0.3163.100,,2017-10-16 13:27:22,2017-10-16 13:27:23,1.067s,PASSED
setText,Chrome 61.0.3163.100,,2017-10-16 13:27:23,2017-10-16 13:27:24,0.737s,PASSED
setText,Chrome 61.0.3163.100,,2017-10-16 13:27:24,2017-10-16 13:27:24,0.559s,PASSED
setText,Chrome 61.0.3163.100,,2017-10-16 13:27:24,2017-10-16 13:27:25,0.488s,PASSED
setText,Chrome 61.0.3163.100,,2017-10-16 13:27:25,2017-10-16 13:27:25,0.435s,PASSED
selectOptionByValue,Chrome 61.0.3163.100,,2017-10-16 13:27:25,2017-10-16 13:27:25,0.322s,PASSED
setText,Chrome 61.0.3163.100,,2017-10-16 13:27:25,2017-10-16 13:27:26,0.783s,PASSED
delay,Chrome 61.0.3163.100,,2017-10-16 13:27:26,2017-10-16 13:27:31,5.008s,PASSED
click,Chrome 61.0.3163.100,,2017-10-16 13:27:31,2017-10-16 13:27:34,2.406s,FAILED
closeBrowser,Chrome 61.0.3163.100,,2017-10-16 13:27:34,2017-10-16 13:27:37,2.938s,PASSED
