Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Add Department,Chrome 61.0.3163.100,,2017-10-11 14:27:45,2017-10-11 14:28:20,34.800s,PASSED
,,,,,,
Test Cases/User Management/Department/Add Department,Chrome 61.0.3163.100,,2017-10-11 14:27:45,2017-10-11 14:28:19,34.146s,PASSED
callTestCase,Chrome 61.0.3163.100,,2017-10-11 14:27:46,2017-10-11 14:28:06,19.537s,PASSED
click,Chrome 61.0.3163.100,,2017-10-11 14:28:06,2017-10-11 14:28:06,0.207s,PASSED
click,Chrome 61.0.3163.100,,2017-10-11 14:28:06,2017-10-11 14:28:07,0.766s,PASSED
click,Chrome 61.0.3163.100,,2017-10-11 14:28:07,2017-10-11 14:28:09,1.999s,PASSED
maximizeWindow,Chrome 61.0.3163.100,,2017-10-11 14:28:09,2017-10-11 14:28:10,1.197s,PASSED
click,Chrome 61.0.3163.100,,2017-10-11 14:28:10,2017-10-11 14:28:10,0.319s,PASSED
delay,Chrome 61.0.3163.100,,2017-10-11 14:28:10,2017-10-11 14:28:16,5.018s,PASSED
click,Chrome 61.0.3163.100,,2017-10-11 14:28:16,2017-10-11 14:28:16,0.197s,PASSED
setText,Chrome 61.0.3163.100,,2017-10-11 14:28:16,2017-10-11 14:28:16,0.310s,PASSED
click,Chrome 61.0.3163.100,,2017-10-11 14:28:16,2017-10-11 14:28:16,0.311s,PASSED
verifyElementPresent,Chrome 61.0.3163.100,,2017-10-11 14:28:16,2017-10-11 14:28:18,1.200s,PASSED
closeBrowser,Chrome 61.0.3163.100,,2017-10-11 14:28:18,2017-10-11 14:28:19,1.950s,PASSED
