Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Edit Property,Firefox 57.0,Editing property,2017-12-05 16:08:24,2017-12-05 16:11:49,3m - 24.933s,FAILED
,,,,,,
Test Cases/Property management/Edit Property,Firefox 57.0,Updating property,2017-12-05 16:08:25,2017-12-05 16:11:49,3m - 24.570s,FAILED
callTestCase,Firefox 57.0,,2017-12-05 16:08:25,2017-12-05 16:10:50,2m - 24.786s,PASSED
callTestCase,Firefox 57.0,,2017-12-05 16:10:50,2017-12-05 16:11:03,13.221s,PASSED
delay,Firefox 57.0,,2017-12-05 16:11:03,2017-12-05 16:11:08,5.012s,PASSED
click,Firefox 57.0,,2017-12-05 16:11:08,2017-12-05 16:11:09,0.399s,PASSED
setText,Firefox 57.0,,2017-12-05 16:11:09,2017-12-05 16:11:40,31.839s,FAILED
delay,Firefox 57.0,,2017-12-05 16:11:40,2017-12-05 16:11:45,5.003s,PASSED
click,Firefox 57.0,,2017-12-05 16:11:45,2017-12-05 16:11:46,0.342s,PASSED
delay,Firefox 57.0,,2017-12-05 16:11:46,2017-12-05 16:11:49,3.004s,PASSED
verifyElementPresent,Firefox 57.0,,2017-12-05 16:11:49,2017-12-05 16:11:49,0.027s,PASSED
closeBrowser,Firefox 57.0,,2017-12-05 16:11:49,2017-12-05 16:11:49,0.364s,PASSED
