Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Add Visitor,Chrome 61.0.3163.100,Add new Visitor in Security Management Module,2017-11-03 13:34:03,2017-11-03 13:49:01,14m - 58.077s,FAILED
,,,,,,
Test Cases/Security Management/Add new Visitor in Security Management Module,Chrome 61.0.3163.100,Add new Visitor in Security Management Module,2017-11-03 13:34:04,2017-11-03 13:49:01,14m - 57.059s,FAILED
callTestCase,Chrome 61.0.3163.100,,2017-11-03 13:34:05,2017-11-03 13:42:05,8m - 0.218s,PASSED
maximizeWindow,Chrome 61.0.3163.100,,2017-11-03 13:42:05,2017-11-03 13:42:05,0.031s,PASSED
delay,Chrome 61.0.3163.100,,2017-11-03 13:42:05,2017-11-03 13:42:08,3.041s,PASSED
callTestCase,Chrome 61.0.3163.100,,2017-11-03 13:42:08,2017-11-03 13:46:56,4m - 47.517s,PASSED
click,Chrome 61.0.3163.100,,2017-11-03 13:46:56,2017-11-03 13:46:57,0.954s,PASSED
setText,Chrome 61.0.3163.100,,2017-11-03 13:46:57,2017-11-03 13:46:59,1.958s,PASSED
setText,Chrome 61.0.3163.100,,2017-11-03 13:46:59,2017-11-03 13:47:01,1.907s,PASSED
setText,Chrome 61.0.3163.100,,2017-11-03 13:47:01,2017-11-03 13:47:02,1.344s,PASSED
setText,Chrome 61.0.3163.100,,2017-11-03 13:47:02,2017-11-03 13:47:51,48.622s,FAILED
delay,Chrome 61.0.3163.100,,2017-11-03 13:47:51,2017-11-03 13:47:56,5.010s,PASSED
click,Chrome 61.0.3163.100,,2017-11-03 13:47:56,2017-11-03 13:47:58,2.122s,PASSED
delay,Chrome 61.0.3163.100,,2017-11-03 13:47:58,2017-11-03 13:48:01,3.008s,PASSED
verifyElementPresent,Chrome 61.0.3163.100,,2017-11-03 13:48:01,2017-11-03 13:48:54,53.101s,FAILED
closeBrowser,Chrome 61.0.3163.100,,2017-11-03 13:48:54,2017-11-03 13:49:01,6.859s,PASSED
