Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Add Property,Chrome 62.0.3202.94,Adding a new property,2017-12-04 12:42:47,2017-12-04 12:45:39,2m - 51.938s,FAILED
,,,,,,
Test Cases/Property management/Add Property,Chrome 62.0.3202.94,adding a new property,2017-12-04 12:42:48,2017-12-04 12:45:38,2m - 50.738s,FAILED
callTestCase,Chrome 62.0.3202.94,,2017-12-04 12:42:48,2017-12-04 12:45:05,2m - 16.374s,PASSED
callTestCase,Chrome 62.0.3202.94,,2017-12-04 12:45:05,2017-12-04 12:45:16,11.209s,PASSED
delay,Chrome 62.0.3202.94,,2017-12-04 12:45:16,2017-12-04 12:45:21,5.010s,PASSED
click,Chrome 62.0.3202.94,,2017-12-04 12:45:21,2017-12-04 12:45:21,0.104s,PASSED
delay,Chrome 62.0.3202.94,,2017-12-04 12:45:21,2017-12-04 12:45:26,5.004s,PASSED
setText,Chrome 62.0.3202.94,,2017-12-04 12:45:26,2017-12-04 12:45:26,0.346s,PASSED
selectOptionByLabel,Chrome 62.0.3202.94,,2017-12-04 12:45:26,2017-12-04 12:45:27,0.163s,PASSED
setText,Chrome 62.0.3202.94,,2017-12-04 12:45:27,2017-12-04 12:45:27,0.197s,PASSED
setText,Chrome 62.0.3202.94,,2017-12-04 12:45:27,2017-12-04 12:45:27,0.160s,PASSED
setText,Chrome 62.0.3202.94,,2017-12-04 12:45:27,2017-12-04 12:45:27,0.248s,PASSED
selectOptionByValue,Chrome 62.0.3202.94,,2017-12-04 12:45:27,2017-12-04 12:45:27,0.180s,PASSED
selectOptionByValue,Chrome 62.0.3202.94,,2017-12-04 12:45:27,2017-12-04 12:45:28,0.214s,PASSED
delay,Chrome 62.0.3202.94,,2017-12-04 12:45:28,2017-12-04 12:45:33,5.003s,PASSED
click,Chrome 62.0.3202.94,,2017-12-04 12:45:33,2017-12-04 12:45:33,0.134s,PASSED
delay,Chrome 62.0.3202.94,,2017-12-04 12:45:33,2017-12-04 12:45:36,3.004s,PASSED
verifyAlertPresent,Chrome 62.0.3202.94,,2017-12-04 12:45:36,2017-12-04 12:45:38,2.726s,FAILED
