Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Login,Chrome 61.0.3163.100,,2017-10-19 09:58:58,2017-10-19 09:59:45,47.170s,PASSED
,,,,,,
Test Cases/Login Module/LOGIN - Iteration 1,Chrome 61.0.3163.100,authenticating a VSMS user,2017-10-19 09:58:59,2017-10-19 09:59:15,16.231s,PASSED
openBrowser,Chrome 61.0.3163.100,,2017-10-19 09:59:00,2017-10-19 09:59:10,9.742s,PASSED
maximizeWindow,Chrome 61.0.3163.100,,2017-10-19 09:59:10,2017-10-19 09:59:11,1.196s,PASSED
click,Chrome 61.0.3163.100,,2017-10-19 09:59:11,2017-10-19 09:59:13,2.077s,PASSED
setText,Chrome 61.0.3163.100,,2017-10-19 09:59:13,2017-10-19 09:59:14,0.334s,PASSED
setText,Chrome 61.0.3163.100,,2017-10-19 09:59:14,2017-10-19 09:59:14,0.285s,PASSED
click,Chrome 61.0.3163.100,,2017-10-19 09:59:14,2017-10-19 09:59:15,0.917s,PASSED
,,,,,,
Test Cases/Login Module/LOGIN - Iteration 2,Chrome 61.0.3163.100,authenticating a VSMS user,2017-10-19 09:59:15,2017-10-19 09:59:29,14.429s,PASSED
openBrowser,Chrome 61.0.3163.100,,2017-10-19 09:59:15,2017-10-19 09:59:25,9.812s,PASSED
maximizeWindow,Chrome 61.0.3163.100,,2017-10-19 09:59:25,2017-10-19 09:59:26,1.129s,PASSED
click,Chrome 61.0.3163.100,,2017-10-19 09:59:26,2017-10-19 09:59:28,1.874s,PASSED
setText,Chrome 61.0.3163.100,,2017-10-19 09:59:28,2017-10-19 09:59:28,0.331s,PASSED
setText,Chrome 61.0.3163.100,,2017-10-19 09:59:28,2017-10-19 09:59:28,0.288s,PASSED
click,Chrome 61.0.3163.100,,2017-10-19 09:59:28,2017-10-19 09:59:29,0.878s,PASSED
,,,,,,
Test Cases/Login Module/LOGIN - Iteration 3,Chrome 61.0.3163.100,authenticating a VSMS user,2017-10-19 09:59:29,2017-10-19 09:59:44,14.710s,PASSED
openBrowser,Chrome 61.0.3163.100,,2017-10-19 09:59:29,2017-10-19 09:59:38,8.649s,PASSED
maximizeWindow,Chrome 61.0.3163.100,,2017-10-19 09:59:38,2017-10-19 09:59:39,1.136s,PASSED
click,Chrome 61.0.3163.100,,2017-10-19 09:59:39,2017-10-19 09:59:41,1.832s,PASSED
setText,Chrome 61.0.3163.100,,2017-10-19 09:59:41,2017-10-19 09:59:41,0.362s,PASSED
setText,Chrome 61.0.3163.100,,2017-10-19 09:59:41,2017-10-19 09:59:42,0.306s,PASSED
click,Chrome 61.0.3163.100,,2017-10-19 09:59:42,2017-10-19 09:59:44,2.390s,PASSED
