Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Leave a Message,Chrome 61.0.3163.100,,2017-10-03 14:42:14,2017-10-03 14:43:13,59.584s,FAILED
,,,,,,
Test Cases/Login Test case,Chrome 61.0.3163.100,Login with Valid credentials,2017-10-03 14:42:14,2017-10-03 14:42:54,39.067s,PASSED
openBrowser,Chrome 61.0.3163.100,,2017-10-03 14:42:15,2017-10-03 14:42:27,11.390s,PASSED
navigateToUrl,Chrome 61.0.3163.100,,2017-10-03 14:42:27,2017-10-03 14:42:41,14.210s,PASSED
click,Chrome 61.0.3163.100,,2017-10-03 14:42:41,2017-10-03 14:42:46,4.754s,PASSED
setText,Chrome 61.0.3163.100,,2017-10-03 14:42:46,2017-10-03 14:42:47,1.595s,PASSED
setText,Chrome 61.0.3163.100,,2017-10-03 14:42:47,2017-10-03 14:42:48,0.602s,PASSED
click,Chrome 61.0.3163.100,,2017-10-03 14:42:48,2017-10-03 14:42:54,5.672s,PASSED
,,,,,,
Test Cases/Leave Message in Unscheduled Visit,Chrome 61.0.3163.100,Leave Message,2017-10-03 14:42:54,2017-10-03 14:43:10,16.339s,FAILED
click,Chrome 61.0.3163.100,,2017-10-03 14:42:55,2017-10-03 14:42:56,0.638s,PASSED
click,Chrome 61.0.3163.100,,2017-10-03 14:42:56,2017-10-03 14:42:57,0.469s,PASSED
click,Chrome 61.0.3163.100,,2017-10-03 14:42:57,2017-10-03 14:42:59,2.009s,PASSED
click,Chrome 61.0.3163.100,,2017-10-03 14:42:59,2017-10-03 14:43:02,3.340s,PASSED
click,Chrome 61.0.3163.100,,2017-10-03 14:43:02,2017-10-03 14:43:02,0.465s,PASSED
setText,Chrome 61.0.3163.100,,2017-10-03 14:43:02,2017-10-03 14:43:03,0.974s,PASSED
setText,Chrome 61.0.3163.100,,2017-10-03 14:43:03,2017-10-03 14:43:04,0.863s,PASSED
setText,Chrome 61.0.3163.100,,2017-10-03 14:43:04,2017-10-03 14:43:06,1.609s,PASSED
setText,Chrome 61.0.3163.100,,2017-10-03 14:43:06,2017-10-03 14:43:08,1.942s,PASSED
setText,Chrome 61.0.3163.100,,2017-10-03 14:43:08,2017-10-03 14:43:09,0.880s,PASSED
click,Chrome 61.0.3163.100,,2017-10-03 14:43:09,2017-10-03 14:43:10,1.319s,FAILED
