Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Edit Department,Chrome 61.0.3163.100,,2017-10-09 11:49:48,2017-10-09 11:51:09,1m - 20.674s,FAILED
,,,,,,
Test Cases/User Management/Edit Department/Edit Department,Chrome 61.0.3163.100,,2017-10-09 11:49:48,2017-10-09 11:51:08,1m - 20.126s,FAILED
openBrowser,Chrome 61.0.3163.100,,2017-10-09 11:49:49,2017-10-09 11:49:53,4.031s,PASSED
navigateToUrl,Chrome 61.0.3163.100,,2017-10-09 11:49:53,2017-10-09 11:50:03,9.363s,PASSED
click,Chrome 61.0.3163.100,,2017-10-09 11:50:03,2017-10-09 11:50:05,2.718s,PASSED
setText,Chrome 61.0.3163.100,,2017-10-09 11:50:05,2017-10-09 11:50:06,0.386s,PASSED
setText,Chrome 61.0.3163.100,,2017-10-09 11:50:06,2017-10-09 11:50:06,0.222s,PASSED
click,Chrome 61.0.3163.100,,2017-10-09 11:50:06,2017-10-09 11:50:09,3.488s,PASSED
click,Chrome 61.0.3163.100,,2017-10-09 11:50:09,2017-10-09 11:50:10,0.154s,PASSED
click,Chrome 61.0.3163.100,,2017-10-09 11:50:10,2017-10-09 11:50:10,0.688s,PASSED
click,Chrome 61.0.3163.100,,2017-10-09 11:50:10,2017-10-09 11:50:11,0.495s,FAILED
maximizeWindow,Chrome 61.0.3163.100,,2017-10-09 11:50:11,2017-10-09 11:50:12,1.175s,PASSED
click,Chrome 61.0.3163.100,,2017-10-09 11:50:12,2017-10-09 11:50:30,17.811s,FAILED
delay,Chrome 61.0.3163.100,,2017-10-09 11:50:30,2017-10-09 11:50:35,5.038s,PASSED
click,Chrome 61.0.3163.100,,2017-10-09 11:50:35,2017-10-09 11:50:43,8.073s,FAILED
setText,Chrome 61.0.3163.100,,2017-10-09 11:50:43,2017-10-09 11:50:51,8.085s,FAILED
click,Chrome 61.0.3163.100,,2017-10-09 11:50:51,2017-10-09 11:50:59,8.073s,FAILED
click,Chrome 61.0.3163.100,,2017-10-09 11:50:59,2017-10-09 11:51:07,8.040s,FAILED
closeBrowser,Chrome 61.0.3163.100,,2017-10-09 11:51:07,2017-10-09 11:51:08,1.312s,PASSED
