Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Edit Profile,Chrome 61.0.3163.100,,2017-10-09 09:14:25,2017-10-09 09:15:00,35.043s,FAILED
,,,,,,
Test Cases/User Management/Edit Profile/Edit Profile,Chrome 61.0.3163.100,,2017-10-09 09:14:26,2017-10-09 09:15:00,34.498s,FAILED
openBrowser,Chrome 61.0.3163.100,,2017-10-09 09:14:27,2017-10-09 09:14:31,3.963s,PASSED
navigateToUrl,Chrome 61.0.3163.100,,2017-10-09 09:14:31,2017-10-09 09:14:39,7.856s,PASSED
click,Chrome 61.0.3163.100,,2017-10-09 09:14:39,2017-10-09 09:14:41,2.025s,PASSED
setText,Chrome 61.0.3163.100,,2017-10-09 09:14:41,2017-10-09 09:14:41,0.339s,PASSED
setText,Chrome 61.0.3163.100,,2017-10-09 09:14:41,2017-10-09 09:14:41,0.270s,PASSED
click,Chrome 61.0.3163.100,,2017-10-09 09:14:41,2017-10-09 09:14:45,3.433s,PASSED
click,Chrome 61.0.3163.100,,2017-10-09 09:14:45,2017-10-09 09:14:45,0.175s,PASSED
click,Chrome 61.0.3163.100,,2017-10-09 09:14:45,2017-10-09 09:14:46,0.680s,PASSED
click,Chrome 61.0.3163.100,,2017-10-09 09:14:46,2017-10-09 09:14:47,1.134s,PASSED
maximizeWindow,Chrome 61.0.3163.100,,2017-10-09 09:14:47,2017-10-09 09:14:48,1.172s,PASSED
click,Chrome 61.0.3163.100,,2017-10-09 09:14:48,2017-10-09 09:14:48,0.305s,PASSED
delay,Chrome 61.0.3163.100,,2017-10-09 09:14:48,2017-10-09 09:14:52,4.050s,PASSED
setText,Chrome 61.0.3163.100,,2017-10-09 09:14:52,2017-10-09 09:14:53,0.305s,PASSED
click,Chrome 61.0.3163.100,,2017-10-09 09:14:53,2017-10-09 09:14:53,0.518s,FAILED
verifyElementPresent,Chrome 61.0.3163.100,,2017-10-09 09:14:53,2017-10-09 09:14:59,5.870s,FAILED
closeBrowser,Chrome 61.0.3163.100,,2017-10-09 09:14:59,2017-10-09 09:15:00,1.342s,PASSED
