Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Add New Group,Chrome 61.0.3163.100,,2017-10-06 12:42:01,2017-10-06 12:42:33,31.875s,FAILED
,,,,,,
Test Cases/User Management/Add New Group/Add New Group,Chrome 61.0.3163.100,,2017-10-06 12:42:02,2017-10-06 12:42:33,31.330s,FAILED
openBrowser,Chrome 61.0.3163.100,,2017-10-06 12:42:03,2017-10-06 12:42:07,4.011s,PASSED
navigateToUrl,Chrome 61.0.3163.100,,2017-10-06 12:42:07,2017-10-06 12:42:13,6.495s,PASSED
click,Chrome 61.0.3163.100,,2017-10-06 12:42:13,2017-10-06 12:42:15,2.231s,PASSED
setText,Chrome 61.0.3163.100,,2017-10-06 12:42:15,2017-10-06 12:42:16,0.426s,PASSED
setText,Chrome 61.0.3163.100,,2017-10-06 12:42:16,2017-10-06 12:42:16,0.401s,PASSED
click,Chrome 61.0.3163.100,,2017-10-06 12:42:16,2017-10-06 12:42:18,2.007s,PASSED
click,Chrome 61.0.3163.100,,2017-10-06 12:42:18,2017-10-06 12:42:18,0.159s,PASSED
click,Chrome 61.0.3163.100,,2017-10-06 12:42:18,2017-10-06 12:42:19,0.782s,PASSED
click,Chrome 61.0.3163.100,,2017-10-06 12:42:19,2017-10-06 12:42:20,0.977s,PASSED
maximizeWindow,Chrome 61.0.3163.100,,2017-10-06 12:42:20,2017-10-06 12:42:21,1.226s,PASSED
delay,Chrome 61.0.3163.100,,2017-10-06 12:42:21,2017-10-06 12:42:24,3.037s,PASSED
click,Chrome 61.0.3163.100,,2017-10-06 12:42:24,2017-10-06 12:42:25,0.235s,PASSED
delay,Chrome 61.0.3163.100,,2017-10-06 12:42:25,2017-10-06 12:42:28,3.004s,PASSED
setText,Chrome 61.0.3163.100,,2017-10-06 12:42:28,2017-10-06 12:42:28,0.419s,PASSED
setText,Chrome 61.0.3163.100,,2017-10-06 12:42:28,2017-10-06 12:42:28,0.276s,PASSED
click,Chrome 61.0.3163.100,,2017-10-06 12:42:28,2017-10-06 12:42:28,0.170s,PASSED
verifyElementPresent,Chrome 61.0.3163.100,,2017-10-06 12:42:28,2017-10-06 12:42:31,2.865s,FAILED
closeBrowser,Chrome 61.0.3163.100,,2017-10-06 12:42:31,2017-10-06 12:42:33,1.602s,PASSED
