Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Add new Event,Chrome 61.0.3163.100,Adding new Event in the Calendar Module,2017-10-06 13:59:23,2017-10-06 14:00:34,1m - 11.471s,FAILED
,,,,,,
Test Cases/Login Test case,Chrome 61.0.3163.100,Login with Valid credentials,2017-10-06 13:59:23,2017-10-06 14:00:15,51.528s,PASSED
openBrowser,Chrome 61.0.3163.100,,2017-10-06 13:59:25,2017-10-06 13:59:55,29.691s,PASSED
navigateToUrl,Chrome 61.0.3163.100,,2017-10-06 13:59:55,2017-10-06 14:00:06,11.067s,PASSED
click,Chrome 61.0.3163.100,,2017-10-06 14:00:06,2017-10-06 14:00:09,3.537s,PASSED
setText,Chrome 61.0.3163.100,,2017-10-06 14:00:09,2017-10-06 14:00:11,1.486s,PASSED
setText,Chrome 61.0.3163.100,,2017-10-06 14:00:11,2017-10-06 14:00:11,0.426s,PASSED
click,Chrome 61.0.3163.100,,2017-10-06 14:00:11,2017-10-06 14:00:15,3.799s,PASSED
,,,,,,
Test Cases/Add New Event,Chrome 61.0.3163.100,Add new Event in Calendar Management Module,2017-10-06 14:00:15,2017-10-06 14:00:30,14.895s,FAILED
click,Chrome 61.0.3163.100,,2017-10-06 14:00:16,2017-10-06 14:00:17,0.604s,PASSED
click,Chrome 61.0.3163.100,,2017-10-06 14:00:17,2017-10-06 14:00:17,0.451s,PASSED
click,Chrome 61.0.3163.100,,2017-10-06 14:00:17,2017-10-06 14:00:23,5.780s,PASSED
click,Chrome 61.0.3163.100,,2017-10-06 14:00:23,2017-10-06 14:00:24,0.978s,PASSED
setText,Chrome 61.0.3163.100,,2017-10-06 14:00:24,2017-10-06 14:00:26,1.468s,PASSED
setText,Chrome 61.0.3163.100,,2017-10-06 14:00:26,2017-10-06 14:00:27,0.916s,PASSED
setText,Chrome 61.0.3163.100,,2017-10-06 14:00:27,2017-10-06 14:00:27,0.547s,PASSED
setText,Chrome 61.0.3163.100,,2017-10-06 14:00:27,2017-10-06 14:00:28,0.758s,PASSED
setText,Chrome 61.0.3163.100,,2017-10-06 14:00:28,2017-10-06 14:00:28,0.569s,PASSED
selectOptionByValue,Chrome 61.0.3163.100,,2017-10-06 14:00:28,2017-10-06 14:00:30,1.410s,FAILED
