Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Add Visitor,Chrome 61.0.3163.100,Add new Visitor in Security Management Module,2017-10-16 13:11:52,2017-10-16 13:12:44,51.556s,PASSED
,,,,,,
Test Cases/Security Management/Add new Visitor in Security Management Module,Chrome 61.0.3163.100,Add new Visitor in Security Management Module,2017-10-16 13:11:54,2017-10-16 13:12:44,50.038s,PASSED
callTestCase,Chrome 61.0.3163.100,,2017-10-16 13:11:56,2017-10-16 13:12:21,25.052s,PASSED
maximizeWindow,Chrome 61.0.3163.100,,2017-10-16 13:12:21,2017-10-16 13:12:21,0.025s,PASSED
click,Chrome 61.0.3163.100,,2017-10-16 13:12:21,2017-10-16 13:12:21,0.673s,PASSED
click,Chrome 61.0.3163.100,,2017-10-16 13:12:21,2017-10-16 13:12:22,0.545s,PASSED
click,Chrome 61.0.3163.100,,2017-10-16 13:12:22,2017-10-16 13:12:25,2.927s,PASSED
click,Chrome 61.0.3163.100,,2017-10-16 13:12:25,2017-10-16 13:12:25,0.651s,PASSED
setText,Chrome 61.0.3163.100,,2017-10-16 13:12:25,2017-10-16 13:12:26,0.892s,PASSED
setText,Chrome 61.0.3163.100,,2017-10-16 13:12:26,2017-10-16 13:12:27,0.645s,PASSED
setText,Chrome 61.0.3163.100,,2017-10-16 13:12:27,2017-10-16 13:12:28,0.622s,PASSED
setText,Chrome 61.0.3163.100,,2017-10-16 13:12:28,2017-10-16 13:12:28,0.580s,PASSED
delay,Chrome 61.0.3163.100,,2017-10-16 13:12:28,2017-10-16 13:12:33,5.037s,PASSED
click,Chrome 61.0.3163.100,,2017-10-16 13:12:33,2017-10-16 13:12:35,1.690s,PASSED
delay,Chrome 61.0.3163.100,,2017-10-16 13:12:35,2017-10-16 13:12:40,5.004s,PASSED
closeBrowser,Chrome 61.0.3163.100,,2017-10-16 13:12:40,2017-10-16 13:12:44,3.684s,PASSED
