Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Add Event,Chrome 61.0.3163.100,Add Event in the Calendar Management Module,2017-11-06 10:25:18,2017-11-06 10:28:15,2m - 56.472s,FAILED
,,,,,,
Test Cases/Calendar Management/Add new Event,Chrome 61.0.3163.100,Add new Event,2017-11-06 10:25:20,2017-11-06 10:28:15,2m - 54.444s,FAILED
callTestCase,Chrome 61.0.3163.100,,2017-11-06 10:25:24,2017-11-06 10:26:51,1m - 27.104s,PASSED
callTestCase,Chrome 61.0.3163.100,,2017-11-06 10:26:51,2017-11-06 10:27:22,30.628s,PASSED
click,Chrome 61.0.3163.100,,2017-11-06 10:27:22,2017-11-06 10:27:23,1.537s,PASSED
setText,Chrome 61.0.3163.100,,2017-11-06 10:27:23,2017-11-06 10:27:25,1.250s,PASSED
setText,Chrome 61.0.3163.100,,2017-11-06 10:27:25,2017-11-06 10:27:26,0.868s,PASSED
setText,Chrome 61.0.3163.100,,2017-11-06 10:27:26,2017-11-06 10:27:26,0.641s,PASSED
setText,Chrome 61.0.3163.100,,2017-11-06 10:27:26,2017-11-06 10:27:27,0.949s,PASSED
setText,Chrome 61.0.3163.100,,2017-11-06 10:27:27,2017-11-06 10:27:28,0.488s,PASSED
selectOptionByValue,Chrome 61.0.3163.100,,2017-11-06 10:27:28,2017-11-06 10:27:28,0.231s,PASSED
setText,Chrome 61.0.3163.100,,2017-11-06 10:27:28,2017-11-06 10:27:28,0.476s,PASSED
click,Chrome 61.0.3163.100,,2017-11-06 10:27:28,2017-11-06 10:27:29,0.254s,PASSED
delay,Chrome 61.0.3163.100,,2017-11-06 10:27:29,2017-11-06 10:27:32,3.014s,PASSED
verifyElementPresent,Chrome 61.0.3163.100,,2017-11-06 10:27:32,2017-11-06 10:28:07,35.705s,FAILED
delay,Chrome 61.0.3163.100,,2017-11-06 10:28:07,2017-11-06 10:28:10,3.005s,PASSED
closeBrowser,Chrome 61.0.3163.100,,2017-11-06 10:28:10,2017-11-06 10:28:15,4.120s,PASSED
