Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Update Profile,Firefox 55.0,Update User's Profile,2017-10-13 12:22:34,2017-10-13 12:26:06,3m - 31.358s,FAILED
,,,,,,
Test Cases/Profile/Update Profile - Iteration 1,Firefox 55.0,Update User's Profile,2017-10-13 12:22:35,2017-10-13 12:24:31,1m - 55.762s,FAILED
callTestCase,Firefox 55.0,,2017-10-13 12:22:38,2017-10-13 12:23:52,1m - 13.587s,PASSED
maximizeWindow,Firefox 55.0,,2017-10-13 12:23:52,2017-10-13 12:23:52,0.502s,PASSED
click,Firefox 55.0,,2017-10-13 12:23:52,2017-10-13 12:23:53,1.127s,PASSED
click,Firefox 55.0,,2017-10-13 12:23:53,2017-10-13 12:23:54,0.991s,PASSED
selectOptionByValue,Firefox 55.0,,2017-10-13 12:23:54,2017-10-13 12:24:01,6.398s,PASSED
setText,Firefox 55.0,,2017-10-13 12:24:01,2017-10-13 12:24:04,3.555s,PASSED
setText,Firefox 55.0,,2017-10-13 12:24:04,2017-10-13 12:24:06,1.440s,PASSED
setText,Firefox 55.0,,2017-10-13 12:24:06,2017-10-13 12:24:07,1.083s,PASSED
selectOptionByValue,Firefox 55.0,,2017-10-13 12:24:07,2017-10-13 12:24:08,1.415s,PASSED
setText,Firefox 55.0,,2017-10-13 12:24:08,2017-10-13 12:24:09,0.894s,PASSED
setText,Firefox 55.0,,2017-10-13 12:24:09,2017-10-13 12:24:10,1.050s,PASSED
setText,Firefox 55.0,,2017-10-13 12:24:10,2017-10-13 12:24:11,1.015s,PASSED
setText,Firefox 55.0,,2017-10-13 12:24:11,2017-10-13 12:24:12,1.210s,PASSED
setText,Firefox 55.0,,2017-10-13 12:24:12,2017-10-13 12:24:14,1.361s,PASSED
setText,Firefox 55.0,,2017-10-13 12:24:14,2017-10-13 12:24:15,1.237s,PASSED
selectOptionByValue,Firefox 55.0,,2017-10-13 12:24:15,2017-10-13 12:24:16,0.809s,PASSED
selectOptionByValue,Firefox 55.0,,2017-10-13 12:24:16,2017-10-13 12:24:17,1.202s,FAILED
delay,Firefox 55.0,,2017-10-13 12:24:17,2017-10-13 12:24:22,5.044s,PASSED
click,Firefox 55.0,,2017-10-13 12:24:22,2017-10-13 12:24:23,1.370s,PASSED
delay,Firefox 55.0,,2017-10-13 12:24:23,2017-10-13 12:24:28,5.005s,PASSED
closeBrowser,Firefox 55.0,,2017-10-13 12:24:28,2017-10-13 12:24:31,2.614s,PASSED
,,,,,,
Test Cases/Profile/Update Profile - Iteration 2,Firefox 55.0,Update User's Profile,2017-10-13 12:24:31,2017-10-13 12:26:05,1m - 34.226s,FAILED
callTestCase,Firefox 55.0,,2017-10-13 12:24:31,2017-10-13 12:25:27,55.676s,PASSED
maximizeWindow,Firefox 55.0,,2017-10-13 12:25:27,2017-10-13 12:25:27,0.346s,PASSED
click,Firefox 55.0,,2017-10-13 12:25:27,2017-10-13 12:25:29,1.433s,PASSED
click,Firefox 55.0,,2017-10-13 12:25:29,2017-10-13 12:25:30,1.099s,PASSED
selectOptionByValue,Firefox 55.0,,2017-10-13 12:25:30,2017-10-13 12:25:38,8.551s,PASSED
setText,Firefox 55.0,,2017-10-13 12:25:38,2017-10-13 12:25:40,1.212s,PASSED
setText,Firefox 55.0,,2017-10-13 12:25:40,2017-10-13 12:25:41,1.672s,PASSED
setText,Firefox 55.0,,2017-10-13 12:25:41,2017-10-13 12:25:43,1.666s,PASSED
selectOptionByValue,Firefox 55.0,,2017-10-13 12:25:43,2017-10-13 12:25:45,2.321s,PASSED
setText,Firefox 55.0,,2017-10-13 12:25:45,2017-10-13 12:25:47,1.230s,PASSED
setText,Firefox 55.0,,2017-10-13 12:25:47,2017-10-13 12:25:48,1.407s,PASSED
setText,Firefox 55.0,,2017-10-13 12:25:48,2017-10-13 12:25:49,0.636s,PASSED
setText,Firefox 55.0,,2017-10-13 12:25:49,2017-10-13 12:25:49,0.800s,PASSED
setText,Firefox 55.0,,2017-10-13 12:25:49,2017-10-13 12:25:50,0.432s,PASSED
setText,Firefox 55.0,,2017-10-13 12:25:50,2017-10-13 12:25:50,0.378s,PASSED
selectOptionByValue,Firefox 55.0,,2017-10-13 12:25:50,2017-10-13 12:25:51,0.439s,PASSED
selectOptionByValue,Firefox 55.0,,2017-10-13 12:25:51,2017-10-13 12:25:52,1.489s,FAILED
delay,Firefox 55.0,,2017-10-13 12:25:52,2017-10-13 12:25:57,5.004s,PASSED
click,Firefox 55.0,,2017-10-13 12:25:57,2017-10-13 12:25:59,1.963s,PASSED
delay,Firefox 55.0,,2017-10-13 12:25:59,2017-10-13 12:26:04,5.004s,PASSED
closeBrowser,Firefox 55.0,,2017-10-13 12:26:04,2017-10-13 12:26:05,1.341s,PASSED
