Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Add New User,Chrome 61.0.3163.100,,2017-10-13 12:14:37,2017-10-13 12:15:17,39.583s,FAILED
,,,,,,
Test Cases/User Management/User Module/New User,Chrome 61.0.3163.100,,2017-10-13 12:14:38,2017-10-13 12:15:17,38.994s,FAILED
callTestCase,Chrome 61.0.3163.100,,2017-10-13 12:14:39,2017-10-13 12:14:55,15.982s,PASSED
click,Chrome 61.0.3163.100,,2017-10-13 12:14:55,2017-10-13 12:14:55,0.149s,PASSED
click,Chrome 61.0.3163.100,,2017-10-13 12:14:55,2017-10-13 12:14:56,0.695s,PASSED
click,Chrome 61.0.3163.100,,2017-10-13 12:14:56,2017-10-13 12:14:57,1.006s,PASSED
maximizeWindow,Chrome 61.0.3163.100,,2017-10-13 12:14:57,2017-10-13 12:14:58,1.179s,PASSED
click,Chrome 61.0.3163.100,,2017-10-13 12:14:58,2017-10-13 12:14:58,0.152s,PASSED
delay,Chrome 61.0.3163.100,,2017-10-13 12:14:58,2017-10-13 12:15:03,5.019s,PASSED
setText,Chrome 61.0.3163.100,,2017-10-13 12:15:03,2017-10-13 12:15:04,0.573s,PASSED
setText,Chrome 61.0.3163.100,,2017-10-13 12:15:04,2017-10-13 12:15:04,0.286s,PASSED
setText,Chrome 61.0.3163.100,,2017-10-13 12:15:04,2017-10-13 12:15:04,0.295s,PASSED
selectOptionByValue,Chrome 61.0.3163.100,,2017-10-13 12:15:04,2017-10-13 12:15:04,0.196s,FAILED
setText,Chrome 61.0.3163.100,,2017-10-13 12:15:04,2017-10-13 12:15:05,0.543s,PASSED
click,Chrome 61.0.3163.100,,2017-10-13 12:15:05,2017-10-13 12:15:07,2.284s,PASSED
click,Chrome 61.0.3163.100,,2017-10-13 12:15:07,2017-10-13 12:15:07,0.191s,PASSED
setText,Chrome 61.0.3163.100,,2017-10-13 12:15:07,2017-10-13 12:15:08,0.323s,PASSED
click,Chrome 61.0.3163.100,,2017-10-13 12:15:08,2017-10-13 12:15:08,0.158s,PASSED
click,Chrome 61.0.3163.100,,2017-10-13 12:15:08,2017-10-13 12:15:08,0.170s,PASSED
click,Chrome 61.0.3163.100,,2017-10-13 12:15:08,2017-10-13 12:15:08,0.229s,PASSED
verifyElementPresent,Chrome 61.0.3163.100,,2017-10-13 12:15:08,2017-10-13 12:15:15,6.928s,FAILED
closeBrowser,Chrome 61.0.3163.100,,2017-10-13 12:15:15,2017-10-13 12:15:17,1.516s,PASSED
