Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Sign Up,Chrome 61.0.3163.100,,2017-10-03 21:00:28,2017-10-03 21:01:30,1m - 2.854s,PASSED
,,,,,,
Test Cases/Creating New Account/Sign Up,Chrome 61.0.3163.100,,2017-10-03 21:00:28,2017-10-03 21:01:30,1m - 2.243s,PASSED
openBrowser,Chrome 61.0.3163.100,,2017-10-03 21:00:29,2017-10-03 21:00:33,3.996s,PASSED
navigateToUrl,Chrome 61.0.3163.100,,2017-10-03 21:00:33,2017-10-03 21:00:50,17.044s,PASSED
click,Chrome 61.0.3163.100,,2017-10-03 21:00:50,2017-10-03 21:00:54,3.935s,PASSED
maximizeWindow,Chrome 61.0.3163.100,,2017-10-03 21:00:54,2017-10-03 21:00:55,1.196s,PASSED
click,Chrome 61.0.3163.100,,2017-10-03 21:00:55,2017-10-03 21:00:57,2.033s,PASSED
click,Chrome 61.0.3163.100,,2017-10-03 21:00:57,2017-10-03 21:01:14,17.051s,PASSED
setText,Chrome 61.0.3163.100,,2017-10-03 21:01:14,2017-10-03 21:01:15,0.440s,PASSED
setText,Chrome 61.0.3163.100,,2017-10-03 21:01:15,2017-10-03 21:01:15,0.307s,PASSED
setText,Chrome 61.0.3163.100,,2017-10-03 21:01:15,2017-10-03 21:01:16,0.367s,PASSED
setText,Chrome 61.0.3163.100,,2017-10-03 21:01:16,2017-10-03 21:01:16,0.904s,PASSED
setText,Chrome 61.0.3163.100,,2017-10-03 21:01:16,2017-10-03 21:01:17,0.449s,PASSED
delay,Chrome 61.0.3163.100,,2017-10-03 21:01:17,2017-10-03 21:01:22,5.041s,PASSED
click,Chrome 61.0.3163.100,,2017-10-03 21:01:22,2017-10-03 21:01:22,0.004s,NOT_RUN
setText,Chrome 61.0.3163.100,,2017-10-03 21:01:22,2017-10-03 21:01:22,0.001s,NOT_RUN
selectOptionByValue,Chrome 61.0.3163.100,,2017-10-03 21:01:22,2017-10-03 21:01:22,0.466s,PASSED
click,Chrome 61.0.3163.100,,2017-10-03 21:01:22,2017-10-03 21:01:22,0.002s,NOT_RUN
click,Chrome 61.0.3163.100,,2017-10-03 21:01:22,2017-10-03 21:01:23,0.292s,PASSED
delay,Chrome 61.0.3163.100,,2017-10-03 21:01:23,2017-10-03 21:01:29,6.004s,PASSED
closeBrowser,Chrome 61.0.3163.100,,2017-10-03 21:01:29,2017-10-03 21:01:30,1.608s,PASSED
