Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
add visitor Types,Chrome 61.0.3163.100,adding a visitor type,2017-11-03 14:09:32,2017-11-03 14:11:48,2m - 16.502s,FAILED
,,,,,,
Test Cases/User Management/Visitor Types/Add Visitor Types,Chrome 61.0.3163.100,managing VSMS visitor types,2017-11-03 14:09:32,2017-11-03 14:11:48,2m - 16.022s,FAILED
callTestCase,Chrome 61.0.3163.100,,2017-11-03 14:09:33,2017-11-03 14:11:29,1m - 55.832s,PASSED
callTestCase,Chrome 61.0.3163.100,,2017-11-03 14:11:29,2017-11-03 14:11:30,1.343s,PASSED
click,Chrome 61.0.3163.100,,2017-11-03 14:11:30,2017-11-03 14:11:40,9.607s,PASSED
click,Chrome 61.0.3163.100,,2017-11-03 14:11:40,2017-11-03 14:11:40,0.191s,PASSED
click,Chrome 61.0.3163.100,,2017-11-03 14:11:40,2017-11-03 14:11:41,1.262s,FAILED
setText,Chrome 61.0.3163.100,,2017-11-03 14:11:41,2017-11-03 14:11:42,0.471s,FAILED
setText,Chrome 61.0.3163.100,,2017-11-03 14:11:42,2017-11-03 14:11:42,0.490s,FAILED
click,Chrome 61.0.3163.100,,2017-11-03 14:11:42,2017-11-03 14:11:43,0.522s,FAILED
delay,Chrome 61.0.3163.100,,2017-11-03 14:11:43,2017-11-03 14:11:43,0.011s,PASSED
verifyElementPresent,Chrome 61.0.3163.100,,2017-11-03 14:11:43,2017-11-03 14:11:47,3.705s,FAILED
closeBrowser,Chrome 61.0.3163.100,,2017-11-03 14:11:47,2017-11-03 14:11:48,1.759s,PASSED
