Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Update Profile,Chrome 61.0.3163.100,Update User's Profile,2017-11-06 10:29:35,2017-11-06 10:32:09,2m - 33.418s,FAILED
,,,,,,
Test Cases/Profile/Update Profile,Chrome 61.0.3163.100,Update User's Profile,2017-11-06 10:29:36,2017-11-06 10:32:09,2m - 32.470s,FAILED
callTestCase,Chrome 61.0.3163.100,,2017-11-06 10:29:37,2017-11-06 10:30:52,1m - 15.131s,PASSED
maximizeWindow,Chrome 61.0.3163.100,,2017-11-06 10:30:52,2017-11-06 10:30:52,0.028s,PASSED
callTestCase,Chrome 61.0.3163.100,,2017-11-06 10:30:52,2017-11-06 10:31:08,15.850s,PASSED
selectOptionByValue,Chrome 61.0.3163.100,,2017-11-06 10:31:08,2017-11-06 10:31:09,0.676s,PASSED
setText,Chrome 61.0.3163.100,,2017-11-06 10:31:09,2017-11-06 10:31:10,0.671s,PASSED
setText,Chrome 61.0.3163.100,,2017-11-06 10:31:10,2017-11-06 10:31:10,0.584s,PASSED
setText,Chrome 61.0.3163.100,,2017-11-06 10:31:10,2017-11-06 10:31:11,0.470s,PASSED
selectOptionByValue,Chrome 61.0.3163.100,,2017-11-06 10:31:11,2017-11-06 10:31:11,0.656s,FAILED
setText,Chrome 61.0.3163.100,,2017-11-06 10:31:11,2017-11-06 10:31:12,0.590s,PASSED
setText,Chrome 61.0.3163.100,,2017-11-06 10:31:12,2017-11-06 10:31:12,0.397s,PASSED
setText,Chrome 61.0.3163.100,,2017-11-06 10:31:12,2017-11-06 10:31:13,0.595s,PASSED
setText,Chrome 61.0.3163.100,,2017-11-06 10:31:13,2017-11-06 10:31:13,0.298s,PASSED
setText,Chrome 61.0.3163.100,,2017-11-06 10:31:13,2017-11-06 10:31:13,0.295s,PASSED
setText,Chrome 61.0.3163.100,,2017-11-06 10:31:13,2017-11-06 10:31:14,0.376s,PASSED
selectOptionByValue,Chrome 61.0.3163.100,,2017-11-06 10:31:14,2017-11-06 10:31:14,0.178s,PASSED
selectOptionByValue,Chrome 61.0.3163.100,,2017-11-06 10:31:14,2017-11-06 10:31:15,0.618s,FAILED
delay,Chrome 61.0.3163.100,,2017-11-06 10:31:15,2017-11-06 10:31:20,5.014s,PASSED
click,Chrome 61.0.3163.100,,2017-11-06 10:31:20,2017-11-06 10:31:21,1.474s,FAILED
delay,Chrome 61.0.3163.100,,2017-11-06 10:31:21,2017-11-06 10:31:26,5.008s,PASSED
verifyElementVisible,Chrome 61.0.3163.100,,2017-11-06 10:31:26,2017-11-06 10:32:02,35.930s,FAILED
delay,Chrome 61.0.3163.100,,2017-11-06 10:32:02,2017-11-06 10:32:05,3.004s,PASSED
closeBrowser,Chrome 61.0.3163.100,,2017-11-06 10:32:05,2017-11-06 10:32:09,3.467s,PASSED
