Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Edit Profile,Chrome 61.0.3163.100,,2017-10-13 12:11:47,2017-10-13 12:12:20,33.415s,PASSED
,,,,,,
Test Cases/User Management/Profile Module/Edit Profile,Chrome 61.0.3163.100,,2017-10-13 12:11:47,2017-10-13 12:12:20,32.891s,PASSED
callTestCase,Chrome 61.0.3163.100,,2017-10-13 12:11:48,2017-10-13 12:12:04,15.706s,PASSED
click,Chrome 61.0.3163.100,,2017-10-13 12:12:04,2017-10-13 12:12:04,0.175s,PASSED
click,Chrome 61.0.3163.100,,2017-10-13 12:12:04,2017-10-13 12:12:05,0.689s,PASSED
click,Chrome 61.0.3163.100,,2017-10-13 12:12:05,2017-10-13 12:12:06,0.961s,PASSED
maximizeWindow,Chrome 61.0.3163.100,,2017-10-13 12:12:06,2017-10-13 12:12:07,1.175s,PASSED
scrollToElement,Chrome 61.0.3163.100,,2017-10-13 12:12:07,2017-10-13 12:12:07,0.291s,PASSED
delay,Chrome 61.0.3163.100,,2017-10-13 12:12:07,2017-10-13 12:12:12,5.018s,PASSED
click,Chrome 61.0.3163.100,,2017-10-13 12:12:12,2017-10-13 12:12:12,0.264s,PASSED
delay,Chrome 61.0.3163.100,,2017-10-13 12:12:12,2017-10-13 12:12:17,5.004s,PASSED
setText,Chrome 61.0.3163.100,,2017-10-13 12:12:17,2017-10-13 12:12:18,0.340s,PASSED
click,Chrome 61.0.3163.100,,2017-10-13 12:12:18,2017-10-13 12:12:18,0.192s,PASSED
verifyElementPresent,Chrome 61.0.3163.100,,2017-10-13 12:12:18,2017-10-13 12:12:19,0.640s,PASSED
closeBrowser,Chrome 61.0.3163.100,,2017-10-13 12:12:19,2017-10-13 12:12:20,1.374s,PASSED
