Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Edit Asset Types,Firefox 52.0,,2017-11-03 15:09:00,2017-11-03 15:09:57,57.616s,FAILED
,,,,,,
Test Cases/User Management/Visitor Asset Types/Edit Asset Types,Firefox 52.0,updating asset types,2017-11-03 15:09:00,2017-11-03 15:09:57,57.169s,FAILED
callTestCase,Firefox 52.0,,2017-11-03 15:09:01,2017-11-03 15:09:44,43.204s,PASSED
callTestCase,Firefox 52.0,,2017-11-03 15:09:44,2017-11-03 15:09:45,1.138s,PASSED
click,Firefox 52.0,,2017-11-03 15:09:45,2017-11-03 15:09:46,0.701s,PASSED
click,Firefox 52.0,,2017-11-03 15:09:46,2017-11-03 15:09:49,3.541s,PASSED
click,Firefox 52.0,,2017-11-03 15:09:49,2017-11-03 15:09:50,0.928s,PASSED
setText,Firefox 52.0,,2017-11-03 15:09:50,2017-11-03 15:09:51,0.326s,PASSED
click,Firefox 52.0,,2017-11-03 15:09:51,2017-11-03 15:09:51,0.264s,PASSED
delay,Firefox 52.0,,2017-11-03 15:09:51,2017-11-03 15:09:53,2.013s,PASSED
verifyElementPresent,Firefox 52.0,,2017-11-03 15:09:53,2017-11-03 15:09:56,3.458s,FAILED
closeBrowser,Firefox 52.0,,2017-11-03 15:09:56,2017-11-03 15:09:57,0.804s,PASSED
