Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Add Property,Chrome 62.0.3202.94,Adding a new property,2017-12-04 12:53:47,2017-12-04 13:00:37,6m - 50.400s,FAILED
,,,,,,
Test Cases/Property management/Add Property,Chrome 62.0.3202.94,adding a new property,2017-12-04 12:53:47,2017-12-04 13:00:36,6m - 49.197s,FAILED
callTestCase,Chrome 62.0.3202.94,,2017-12-04 12:53:48,2017-12-04 12:59:36,5m - 47.778s,PASSED
callTestCase,Chrome 62.0.3202.94,,2017-12-04 12:59:36,2017-12-04 12:59:45,8.973s,PASSED
delay,Chrome 62.0.3202.94,,2017-12-04 12:59:45,2017-12-04 12:59:50,5.014s,PASSED
click,Chrome 62.0.3202.94,,2017-12-04 12:59:50,2017-12-04 12:59:50,0.135s,PASSED
delay,Chrome 62.0.3202.94,,2017-12-04 12:59:50,2017-12-04 12:59:55,5.002s,PASSED
setText,Chrome 62.0.3202.94,,2017-12-04 12:59:55,2017-12-04 12:59:55,0.355s,PASSED
selectOptionByLabel,Chrome 62.0.3202.94,,2017-12-04 12:59:55,2017-12-04 12:59:55,0.155s,PASSED
setText,Chrome 62.0.3202.94,,2017-12-04 12:59:55,2017-12-04 12:59:55,0.206s,PASSED
setText,Chrome 62.0.3202.94,,2017-12-04 12:59:55,2017-12-04 12:59:56,0.151s,PASSED
setText,Chrome 62.0.3202.94,,2017-12-04 12:59:56,2017-12-04 12:59:56,0.206s,PASSED
selectOptionByValue,Chrome 62.0.3202.94,,2017-12-04 12:59:56,2017-12-04 12:59:56,0.166s,PASSED
selectOptionByValue,Chrome 62.0.3202.94,,2017-12-04 12:59:56,2017-12-04 12:59:56,0.243s,PASSED
delay,Chrome 62.0.3202.94,,2017-12-04 12:59:56,2017-12-04 13:00:01,5.004s,PASSED
click,Chrome 62.0.3202.94,,2017-12-04 13:00:01,2017-12-04 13:00:01,0.151s,PASSED
delay,Chrome 62.0.3202.94,,2017-12-04 13:00:01,2017-12-04 13:00:04,3.003s,PASSED
verifyAlertPresent,Chrome 62.0.3202.94,,2017-12-04 13:00:04,2017-12-04 13:00:36,31.987s,FAILED
