Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Add Department,Chrome 61.0.3163.100,,2017-10-11 11:48:11,2017-10-11 11:48:40,28.782s,PASSED
,,,,,,
Test Cases/User Management/Add Department/Add Department,Chrome 61.0.3163.100,,2017-10-11 11:48:12,2017-10-11 11:48:40,28.282s,PASSED
callTestCase,Chrome 61.0.3163.100,,2017-10-11 11:48:13,2017-10-11 11:48:28,15.396s,PASSED
click,Chrome 61.0.3163.100,,2017-10-11 11:48:28,2017-10-11 11:48:28,0.150s,PASSED
click,Chrome 61.0.3163.100,,2017-10-11 11:48:28,2017-10-11 11:48:29,0.686s,PASSED
click,Chrome 61.0.3163.100,,2017-10-11 11:48:29,2017-10-11 11:48:31,1.689s,PASSED
maximizeWindow,Chrome 61.0.3163.100,,2017-10-11 11:48:31,2017-10-11 11:48:32,1.156s,PASSED
click,Chrome 61.0.3163.100,,2017-10-11 11:48:32,2017-10-11 11:48:32,0.250s,PASSED
delay,Chrome 61.0.3163.100,,2017-10-11 11:48:32,2017-10-11 11:48:37,5.018s,PASSED
click,Chrome 61.0.3163.100,,2017-10-11 11:48:37,2017-10-11 11:48:37,0.162s,PASSED
setText,Chrome 61.0.3163.100,,2017-10-11 11:48:37,2017-10-11 11:48:38,0.288s,PASSED
click,Chrome 61.0.3163.100,,2017-10-11 11:48:38,2017-10-11 11:48:38,0.292s,PASSED
verifyElementPresent,Chrome 61.0.3163.100,,2017-10-11 11:48:38,2017-10-11 11:48:39,0.995s,PASSED
closeBrowser,Chrome 61.0.3163.100,,2017-10-11 11:48:39,2017-10-11 11:48:40,1.336s,PASSED
