Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Login and Request a Meeting,Chrome 61.0.3163.100,Login and Request a meeting in Request Meeting Module,2017-10-11 16:41:15,2017-10-11 16:42:19,1m - 3.996s,FAILED
,,,,,,
Test Cases/Request A Meeting/Login and Request for a Meeting,Chrome 61.0.3163.100,Login with correct sign up credentials and Request for a meeting,2017-10-11 16:41:16,2017-10-11 16:42:19,1m - 2.801s,FAILED
openBrowser,Chrome 61.0.3163.100,,2017-10-11 16:41:17,2017-10-11 16:41:33,15.824s,PASSED
navigateToUrl,Chrome 61.0.3163.100,,2017-10-11 16:41:33,2017-10-11 16:41:42,9.051s,PASSED
maximizeWindow,Chrome 61.0.3163.100,,2017-10-11 16:41:42,2017-10-11 16:41:43,1.525s,PASSED
acceptAlert,Chrome 61.0.3163.100,,2017-10-11 16:41:43,2017-10-11 16:41:45,1.892s,FAILED
click,Chrome 61.0.3163.100,,2017-10-11 16:41:45,2017-10-11 16:41:46,0.875s,PASSED
delay,Chrome 61.0.3163.100,,2017-10-11 16:41:46,2017-10-11 16:41:51,5.135s,PASSED
selectOptionByValue,Chrome 61.0.3163.100,,2017-10-11 16:41:51,2017-10-11 16:41:53,1.659s,PASSED
setText,Chrome 61.0.3163.100,,2017-10-11 16:41:53,2017-10-11 16:41:55,1.486s,PASSED
setText,Chrome 61.0.3163.100,,2017-10-11 16:41:55,2017-10-11 16:41:56,1.089s,PASSED
click,Chrome 61.0.3163.100,,2017-10-11 16:41:56,2017-10-11 16:41:56,0.823s,PASSED
delay,Chrome 61.0.3163.100,,2017-10-11 16:41:56,2017-10-11 16:42:01,5.004s,PASSED
setText,Chrome 61.0.3163.100,,2017-10-11 16:42:01,2017-10-11 16:42:03,1.436s,PASSED
setText,Chrome 61.0.3163.100,,2017-10-11 16:42:03,2017-10-11 16:42:05,1.660s,PASSED
setText,Chrome 61.0.3163.100,,2017-10-11 16:42:05,2017-10-11 16:42:05,0.968s,PASSED
setText,Chrome 61.0.3163.100,,2017-10-11 16:42:05,2017-10-11 16:42:06,0.870s,PASSED
setText,Chrome 61.0.3163.100,,2017-10-11 16:42:06,2017-10-11 16:42:07,0.717s,PASSED
delay,Chrome 61.0.3163.100,,2017-10-11 16:42:07,2017-10-11 16:42:12,5.005s,PASSED
click,Chrome 61.0.3163.100,,2017-10-11 16:42:12,2017-10-11 16:42:13,0.925s,PASSED
closeBrowser,Chrome 61.0.3163.100,,2017-10-11 16:42:13,2017-10-11 16:42:19,5.492s,PASSED
