Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Add Visitor,Chrome 61.0.3163.100,adding a new visitor,2017-10-13 11:51:13,2017-10-13 11:53:33,2m - 19.259s,PASSED
,,,,,,
Test Cases/Visitor Management/Add visitor,Chrome 61.0.3163.100,adding a visitor in VSMS,2017-10-13 11:51:14,2017-10-13 11:53:27,2m - 12.941s,PASSED
callTestCase,Chrome 61.0.3163.100,,2017-10-13 11:51:17,2017-10-13 11:52:58,1m - 40.460s,PASSED
click,Chrome 61.0.3163.100,,2017-10-13 11:52:58,2017-10-13 11:52:58,0.227s,PASSED
click,Chrome 61.0.3163.100,,2017-10-13 11:52:58,2017-10-13 11:52:58,0.168s,PASSED
click,Chrome 61.0.3163.100,,2017-10-13 11:52:58,2017-10-13 11:53:06,8.227s,PASSED
click,Chrome 61.0.3163.100,,2017-10-13 11:53:06,2017-10-13 11:53:08,1.876s,PASSED
setText,Chrome 61.0.3163.100,,2017-10-13 11:53:08,2017-10-13 11:53:15,7.050s,PASSED
setText,Chrome 61.0.3163.100,,2017-10-13 11:53:15,2017-10-13 11:53:15,0.382s,PASSED
selectOptionByValue,Chrome 61.0.3163.100,,2017-10-13 11:53:15,2017-10-13 11:53:17,1.658s,PASSED
setText,Chrome 61.0.3163.100,,2017-10-13 11:53:17,2017-10-13 11:53:18,1.323s,PASSED
setText,Chrome 61.0.3163.100,,2017-10-13 11:53:18,2017-10-13 11:53:19,0.343s,PASSED
selectOptionByLabel,Chrome 61.0.3163.100,,2017-10-13 11:53:19,2017-10-13 11:53:19,0.282s,PASSED
setText,Chrome 61.0.3163.100,,2017-10-13 11:53:19,2017-10-13 11:53:21,1.558s,PASSED
setText,Chrome 61.0.3163.100,,2017-10-13 11:53:21,2017-10-13 11:53:21,0.483s,PASSED
selectOptionByValue,Chrome 61.0.3163.100,,2017-10-13 11:53:21,2017-10-13 11:53:22,0.538s,PASSED
selectOptionByValue,Chrome 61.0.3163.100,,2017-10-13 11:53:22,2017-10-13 11:53:23,0.841s,PASSED
setText,Chrome 61.0.3163.100,,2017-10-13 11:53:23,2017-10-13 11:53:23,0.259s,PASSED
setText,Chrome 61.0.3163.100,,2017-10-13 11:53:23,2017-10-13 11:53:23,0.340s,PASSED
delay,Chrome 61.0.3163.100,,2017-10-13 11:53:23,2017-10-13 11:53:26,3.028s,PASSED
click,Chrome 61.0.3163.100,,2017-10-13 11:53:26,2017-10-13 11:53:27,0.645s,PASSED
