Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Edit Property,Chrome 62.0.3202.94,Editing property,2017-12-04 15:29:37,2017-12-04 15:33:53,4m - 15.780s,FAILED
,,,,,,
Test Cases/Property management/Edit Property,Chrome 62.0.3202.94,Updating property,2017-12-04 15:29:38,2017-12-04 15:33:53,4m - 15.295s,FAILED
callTestCase,Chrome 62.0.3202.94,,2017-12-04 15:29:39,2017-12-04 15:32:26,2m - 47.651s,PASSED
callTestCase,Chrome 62.0.3202.94,,2017-12-04 15:32:26,2017-12-04 15:32:32,6.216s,PASSED
delay,Chrome 62.0.3202.94,,2017-12-04 15:32:32,2017-12-04 15:32:37,5.011s,PASSED
click,Chrome 62.0.3202.94,,2017-12-04 15:32:37,2017-12-04 15:33:09,31.936s,FAILED
setText,Chrome 62.0.3202.94,,2017-12-04 15:33:09,2017-12-04 15:33:40,31.001s,FAILED
delay,Chrome 62.0.3202.94,,2017-12-04 15:33:40,2017-12-04 15:33:45,5.003s,PASSED
click,Chrome 62.0.3202.94,,2017-12-04 15:33:45,2017-12-04 15:33:46,0.571s,FAILED
delay,Chrome 62.0.3202.94,,2017-12-04 15:33:46,2017-12-04 15:33:49,3.002s,PASSED
verifyElementPresent,Chrome 62.0.3202.94,,2017-12-04 15:33:49,2017-12-04 15:33:52,3.409s,FAILED
closeBrowser,Chrome 62.0.3202.94,,2017-12-04 15:33:52,2017-12-04 15:33:53,0.794s,PASSED
