Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
leave a messsage,Chrome 61.0.3163.100,Leave a message in unscheduled Visit,2017-10-12 09:52:06,2017-10-12 09:53:12,1m - 6.192s,PASSED
,,,,,,
Test Cases/Self-Service Management/UnScheduled Visit/Leave Message in Unscheduled Visit,Chrome 61.0.3163.100,Leave Message,2017-10-12 09:52:07,2017-10-12 09:53:12,1m - 4.941s,PASSED
callTestCase,Chrome 61.0.3163.100,,2017-10-12 09:52:09,2017-10-12 09:52:47,38.025s,PASSED
maximizeWindow,Chrome 61.0.3163.100,,2017-10-12 09:52:47,2017-10-12 09:52:48,1.591s,PASSED
click,Chrome 61.0.3163.100,,2017-10-12 09:52:48,2017-10-12 09:52:49,0.890s,PASSED
click,Chrome 61.0.3163.100,,2017-10-12 09:52:49,2017-10-12 09:52:50,0.856s,PASSED
click,Chrome 61.0.3163.100,,2017-10-12 09:52:50,2017-10-12 09:52:52,2.070s,PASSED
click,Chrome 61.0.3163.100,,2017-10-12 09:52:52,2017-10-12 09:52:55,3.228s,PASSED
click,Chrome 61.0.3163.100,,2017-10-12 09:52:55,2017-10-12 09:52:56,0.453s,PASSED
setText,Chrome 61.0.3163.100,,2017-10-12 09:52:56,2017-10-12 09:52:57,0.997s,PASSED
setText,Chrome 61.0.3163.100,,2017-10-12 09:52:57,2017-10-12 09:52:58,1.330s,PASSED
setText,Chrome 61.0.3163.100,,2017-10-12 09:52:58,2017-10-12 09:52:59,1.045s,PASSED
setText,Chrome 61.0.3163.100,,2017-10-12 09:52:59,2017-10-12 09:53:00,0.942s,PASSED
setText,Chrome 61.0.3163.100,,2017-10-12 09:53:00,2017-10-12 09:53:01,1.193s,PASSED
delay,Chrome 61.0.3163.100,,2017-10-12 09:53:01,2017-10-12 09:53:06,5.022s,PASSED
click,Chrome 61.0.3163.100,,2017-10-12 09:53:06,2017-10-12 09:53:08,1.161s,PASSED
verifyElementNotPresent,Chrome 61.0.3163.100,,2017-10-12 09:53:08,2017-10-12 09:53:08,0.499s,PASSED
closeBrowser,Chrome 61.0.3163.100,,2017-10-12 09:53:08,2017-10-12 09:53:12,3.792s,PASSED
