Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Forgot Password,Chrome 61.0.3163.100,,2017-10-11 11:37:03,2017-10-11 11:37:48,44.916s,FAILED
,,,,,,
Test Cases/ForgotReset Password/Forgot Password - Iteration 1,Chrome 61.0.3163.100,,2017-10-11 11:37:04,2017-10-11 11:37:26,21.755s,PASSED
openBrowser,Chrome 61.0.3163.100,,2017-10-11 11:37:05,2017-10-11 11:37:10,4.510s,PASSED
navigateToUrl,Chrome 61.0.3163.100,,2017-10-11 11:37:10,2017-10-11 11:37:14,4.825s,PASSED
click,Chrome 61.0.3163.100,,2017-10-11 11:37:14,2017-10-11 11:37:16,1.971s,PASSED
click,Chrome 61.0.3163.100,,2017-10-11 11:37:16,2017-10-11 11:37:20,3.732s,PASSED
maximizeWindow,Chrome 61.0.3163.100,,2017-10-11 11:37:20,2017-10-11 11:37:21,1.162s,PASSED
setText,Chrome 61.0.3163.100,,2017-10-11 11:37:21,2017-10-11 11:37:22,0.363s,PASSED
click,Chrome 61.0.3163.100,,2017-10-11 11:37:22,2017-10-11 11:37:24,2.335s,PASSED
verifyElementPresent,Chrome 61.0.3163.100,,2017-10-11 11:37:24,2017-10-11 11:37:24,0.067s,PASSED
takeScreenshot,Chrome 61.0.3163.100,,2017-10-11 11:37:24,2017-10-11 11:37:24,0.422s,PASSED
closeBrowser,Chrome 61.0.3163.100,,2017-10-11 11:37:24,2017-10-11 11:37:26,1.353s,PASSED
,,,,,,
Test Cases/ForgotReset Password/Forgot Password - Iteration 2,Chrome 61.0.3163.100,,2017-10-11 11:37:26,2017-10-11 11:37:48,22.492s,FAILED
openBrowser,Chrome 61.0.3163.100,,2017-10-11 11:37:26,2017-10-11 11:37:28,2.207s,PASSED
navigateToUrl,Chrome 61.0.3163.100,,2017-10-11 11:37:28,2017-10-11 11:37:33,4.926s,PASSED
click,Chrome 61.0.3163.100,,2017-10-11 11:37:33,2017-10-11 11:37:35,1.865s,PASSED
click,Chrome 61.0.3163.100,,2017-10-11 11:37:35,2017-10-11 11:37:38,3.217s,PASSED
maximizeWindow,Chrome 61.0.3163.100,,2017-10-11 11:37:38,2017-10-11 11:37:39,1.153s,PASSED
setText,Chrome 61.0.3163.100,,2017-10-11 11:37:39,2017-10-11 11:37:40,0.306s,PASSED
click,Chrome 61.0.3163.100,,2017-10-11 11:37:40,2017-10-11 11:37:44,4.873s,PASSED
verifyElementPresent,Chrome 61.0.3163.100,,2017-10-11 11:37:44,2017-10-11 11:37:47,2.525s,FAILED
takeScreenshot,Chrome 61.0.3163.100,,2017-10-11 11:37:47,2017-10-11 11:37:47,0.327s,PASSED
closeBrowser,Chrome 61.0.3163.100,,2017-10-11 11:37:47,2017-10-11 11:37:48,1.043s,PASSED
