Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Sign Up,Chrome 61.0.3163.100,,2017-10-10 10:23:52,2017-10-10 10:25:10,1m - 17.363s,FAILED
,,,,,,
Test Cases/Creating New Account/Sign Up,Chrome 61.0.3163.100,,2017-10-10 10:23:53,2017-10-10 10:25:10,1m - 16.752s,FAILED
openBrowser,Chrome 61.0.3163.100,,2017-10-10 10:23:54,2017-10-10 10:23:58,3.600s,PASSED
navigateToUrl,Chrome 61.0.3163.100,,2017-10-10 10:23:58,2017-10-10 10:24:03,5.615s,PASSED
click,Chrome 61.0.3163.100,,2017-10-10 10:24:03,2017-10-10 10:24:05,1.737s,PASSED
maximizeWindow,Chrome 61.0.3163.100,,2017-10-10 10:24:05,2017-10-10 10:24:06,1.176s,PASSED
click,Chrome 61.0.3163.100,,2017-10-10 10:24:06,2017-10-10 10:24:07,0.981s,PASSED
click,Chrome 61.0.3163.100,,2017-10-10 10:24:07,2017-10-10 10:24:12,5.117s,PASSED
setText,Chrome 61.0.3163.100,,2017-10-10 10:24:12,2017-10-10 10:24:13,0.393s,PASSED
setText,Chrome 61.0.3163.100,,2017-10-10 10:24:13,2017-10-10 10:24:13,0.360s,PASSED
setText,Chrome 61.0.3163.100,,2017-10-10 10:24:13,2017-10-10 10:24:14,0.555s,PASSED
setText,Chrome 61.0.3163.100,,2017-10-10 10:24:14,2017-10-10 10:24:14,0.646s,PASSED
setText,Chrome 61.0.3163.100,,2017-10-10 10:24:14,2017-10-10 10:24:15,0.333s,PASSED
delay,Chrome 61.0.3163.100,,2017-10-10 10:24:15,2017-10-10 10:24:20,5.032s,PASSED
click,Chrome 61.0.3163.100,,2017-10-10 10:24:20,2017-10-10 10:24:20,0.236s,PASSED
setText,Chrome 61.0.3163.100,,2017-10-10 10:24:20,2017-10-10 10:24:21,0.841s,PASSED
scrollToElement,Chrome 61.0.3163.100,,2017-10-10 10:24:21,2017-10-10 10:24:53,32.837s,FAILED
click,Chrome 61.0.3163.100,,2017-10-10 10:24:53,2017-10-10 10:25:02,8.702s,FAILED
selectOptionByValue,Chrome 61.0.3163.100,,2017-10-10 10:25:02,2017-10-10 10:25:02,0.083s,FAILED
click,Chrome 61.0.3163.100,,2017-10-10 10:25:02,2017-10-10 10:25:02,0.041s,FAILED
click,Chrome 61.0.3163.100,,2017-10-10 10:25:02,2017-10-10 10:25:02,0.032s,FAILED
delay,Chrome 61.0.3163.100,,2017-10-10 10:25:02,2017-10-10 10:25:08,6.005s,PASSED
closeBrowser,Chrome 61.0.3163.100,,2017-10-10 10:25:08,2017-10-10 10:25:10,1.442s,PASSED
