Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Sign up,Chrome 62.0.3202.94,Sign up in order to request a meeting,2017-12-05 12:16:30,2017-12-05 12:17:31,1m - 0.558s,FAILED
,,,,,,
Test Cases/Request A Meeting/Sign Up in Request Meeting,Chrome 62.0.3202.94,Sign Up in Request Meeting in Homepage,2017-12-05 12:16:30,2017-12-05 12:17:31,1m - 0.113s,FAILED
callTestCase,Chrome 62.0.3202.94,,2017-12-05 12:16:31,2017-12-05 12:17:20,49.320s,PASSED
setText,Chrome 62.0.3202.94,,2017-12-05 12:17:20,2017-12-05 12:17:21,0.757s,PASSED
setText,Chrome 62.0.3202.94,,2017-12-05 12:17:21,2017-12-05 12:17:22,0.444s,PASSED
setText,Chrome 62.0.3202.94,,2017-12-05 12:17:22,2017-12-05 12:17:22,0.245s,PASSED
selectOptionByValue,Chrome 62.0.3202.94,,2017-12-05 12:17:22,2017-12-05 12:17:23,0.682s,FAILED
setText,Chrome 62.0.3202.94,,2017-12-05 12:17:23,2017-12-05 12:17:23,0.665s,PASSED
setText,Chrome 62.0.3202.94,,2017-12-05 12:17:23,2017-12-05 12:17:24,0.493s,PASSED
setText,Chrome 62.0.3202.94,,2017-12-05 12:17:24,2017-12-05 12:17:24,0.774s,PASSED
click,Chrome 62.0.3202.94,,2017-12-05 12:17:24,2017-12-05 12:17:25,0.188s,PASSED
delay,Chrome 62.0.3202.94,,2017-12-05 12:17:25,2017-12-05 12:17:27,2.002s,PASSED
verifyElementVisible,Chrome 62.0.3202.94,,2017-12-05 12:17:27,2017-12-05 12:17:27,0.150s,PASSED
delay,Chrome 62.0.3202.94,,2017-12-05 12:17:27,2017-12-05 12:17:30,3.005s,PASSED
closeBrowser,Chrome 62.0.3202.94,,2017-12-05 12:17:30,2017-12-05 12:17:31,0.765s,PASSED
