Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Add Department,Chrome 61.0.3163.100,,2017-10-12 14:56:43,2017-10-12 14:57:16,32.620s,PASSED
,,,,,,
Test Cases/User Management/Department/Add Department,Chrome 61.0.3163.100,,2017-10-12 14:56:44,2017-10-12 14:57:16,32.073s,PASSED
callTestCase,Chrome 61.0.3163.100,,2017-10-12 14:56:45,2017-10-12 14:57:03,18.219s,PASSED
click,Chrome 61.0.3163.100,,2017-10-12 14:57:03,2017-10-12 14:57:03,0.189s,PASSED
click,Chrome 61.0.3163.100,,2017-10-12 14:57:03,2017-10-12 14:57:04,0.745s,PASSED
click,Chrome 61.0.3163.100,,2017-10-12 14:57:04,2017-10-12 14:57:06,1.975s,PASSED
maximizeWindow,Chrome 61.0.3163.100,,2017-10-12 14:57:06,2017-10-12 14:57:07,1.168s,PASSED
click,Chrome 61.0.3163.100,,2017-10-12 14:57:07,2017-10-12 14:57:07,0.233s,PASSED
delay,Chrome 61.0.3163.100,,2017-10-12 14:57:07,2017-10-12 14:57:12,5.019s,PASSED
click,Chrome 61.0.3163.100,,2017-10-12 14:57:12,2017-10-12 14:57:13,0.216s,PASSED
setText,Chrome 61.0.3163.100,,2017-10-12 14:57:13,2017-10-12 14:57:13,0.320s,PASSED
click,Chrome 61.0.3163.100,,2017-10-12 14:57:13,2017-10-12 14:57:13,0.312s,PASSED
verifyElementPresent,Chrome 61.0.3163.100,,2017-10-12 14:57:13,2017-10-12 14:57:14,1.063s,PASSED
closeBrowser,Chrome 61.0.3163.100,,2017-10-12 14:57:14,2017-10-12 14:57:16,1.556s,PASSED
