Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
leave a messsage,Chrome 61.0.3163.100,Leave a message in unscheduled Visit,2017-11-03 13:06:02,2017-11-03 13:12:03,6m - 0.824s,FAILED
,,,,,,
Test Cases/Self-Service Management/UnScheduled Visit/Leave Message in Unscheduled Visit,Chrome 61.0.3163.100,Leave Message,2017-11-03 13:06:03,2017-11-03 13:11:59,5m - 55.764s,FAILED
callTestCase,Chrome 61.0.3163.100,,2017-11-03 13:06:04,2017-11-03 13:10:30,4m - 26.284s,PASSED
maximizeWindow,Chrome 61.0.3163.100,,2017-11-03 13:10:30,2017-11-03 13:10:30,0.019s,PASSED
callTestCase,Chrome 61.0.3163.100,,2017-11-03 13:10:30,2017-11-03 13:10:45,14.321s,PASSED
click,Chrome 61.0.3163.100,,2017-11-03 13:10:45,2017-11-03 13:10:55,9.883s,PASSED
click,Chrome 61.0.3163.100,,2017-11-03 13:10:55,2017-11-03 13:10:55,0.452s,PASSED
setText,Chrome 61.0.3163.100,,2017-11-03 13:10:55,2017-11-03 13:10:56,1.401s,PASSED
setText,Chrome 61.0.3163.100,,2017-11-03 13:10:56,2017-11-03 13:10:57,1.040s,PASSED
setText,Chrome 61.0.3163.100,,2017-11-03 13:10:57,2017-11-03 13:10:59,1.341s,PASSED
setText,Chrome 61.0.3163.100,,2017-11-03 13:10:59,2017-11-03 13:11:00,0.762s,PASSED
setText,Chrome 61.0.3163.100,,2017-11-03 13:11:00,2017-11-03 13:11:00,0.947s,PASSED
delay,Chrome 61.0.3163.100,,2017-11-03 13:11:00,2017-11-03 13:11:06,5.018s,PASSED
click,Chrome 61.0.3163.100,,2017-11-03 13:11:06,2017-11-03 13:11:07,1.221s,PASSED
verifyAlertPresent,Chrome 61.0.3163.100,,2017-11-03 13:11:07,2017-11-03 13:11:59,51.790s,FAILED
