Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Edit Group,Chrome 61.0.3163.100,,2017-10-13 11:40:54,2017-10-13 11:41:42,47.200s,FAILED
,,,,,,
Test Cases/User Management/Group Module/Edit Group,Chrome 61.0.3163.100,,2017-10-13 11:40:55,2017-10-13 11:41:42,46.594s,FAILED
callTestCase,Chrome 61.0.3163.100,,2017-10-13 11:40:56,2017-10-13 11:41:12,15.755s,PASSED
click,Chrome 61.0.3163.100,,2017-10-13 11:41:12,2017-10-13 11:41:12,0.161s,PASSED
click,Chrome 61.0.3163.100,,2017-10-13 11:41:12,2017-10-13 11:41:13,0.695s,PASSED
click,Chrome 61.0.3163.100,,2017-10-13 11:41:13,2017-10-13 11:41:14,0.961s,PASSED
maximizeWindow,Chrome 61.0.3163.100,,2017-10-13 11:41:14,2017-10-13 11:41:15,1.173s,PASSED
delay,Chrome 61.0.3163.100,,2017-10-13 11:41:15,2017-10-13 11:41:25,10.017s,PASSED
click,Chrome 61.0.3163.100,,2017-10-13 11:41:25,2017-10-13 11:41:26,0.613s,FAILED
delay,Chrome 61.0.3163.100,,2017-10-13 11:41:26,2017-10-13 11:41:36,10.008s,PASSED
setText,Chrome 61.0.3163.100,,2017-10-13 11:41:36,2017-10-13 11:41:36,0.450s,FAILED
click,Chrome 61.0.3163.100,,2017-10-13 11:41:36,2017-10-13 11:41:36,0.459s,FAILED
verifyElementPresent,Chrome 61.0.3163.100,,2017-10-13 11:41:36,2017-10-13 11:41:40,3.664s,FAILED
closeBrowser,Chrome 61.0.3163.100,,2017-10-13 11:41:40,2017-10-13 11:41:42,1.407s,PASSED
